tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
685,1,662,Vibrio diazotrophicus,"",bacteria,false,716177.0732819994,99,,,,,,,,,,,,,99,73.07183688215483,86,2,16,99.58,49.6235,10^-23.9331,0.354535,0.70305,,,,0
696485,1,662,Vibrio owensii,"",bacteria,false,560745.7368421238,99,8.814226740074512,12.74508782828282,15,1,6,91.0503,89.2667,10^-31.4839,0.463785,1.39335,,,99,56.078386444444405,66,4,21,98.6846,41.7576,10^-18.1317,0.243086,0.485642,,,,0
1208308,1,662,Vibrio neocaledonicus,"",bacteria,false,487881.96206666634,100,100,48.43133374747472,57,1,4,99.3757,111.518,10^-59.3099,,,,,100,0.8496725218855213,1,,,100.0,32.0,10^-10.8894,,,,,,0
1298599,1,662,Vibrio sp. JCM 18904,"",bacteria,false,471058.446133333,100,,,,,,,,,,,,,100,47.581661225589194,56,1,14,88.6991,35.9487,10^-10.2554,,,,,,0
1763883,1,662,Vibrio cidicii,"",bacteria,false,316450.3347059998,99,-100,0.0,0,,,0,0,10^0,0.258496,0.545321,,,99,32.28755583164981,38,2,23,89.801,49.3714,10^-21.6826,0.119184,0.273949,,,,0
29495,1,662,Vibrio navarrensis,"",bacteria,false,302496.44398801844,57.08350605760041,-0.146428660451629,0.8496725218855213,1,,,85.714,91.0,10^-31.7227,1.16614,2.16124,,,57.08350605760041,53.52936887878784,63,1,6,99.7095,38.1905,10^-15.5168,0.580992,0.92756,,,,0
29497,1,662,Vibrio splendidus,"",bacteria,false,245729.69602091392,34.32589492559608,3.5633922689883377,0.8496725218855213,1,,,95.192,104.0,10^-51.564,0.116754,0.20568,,,34.32589492559608,72.2221643602693,85,3,18,99.1871,38.0235,10^-14.8508,1.34537,2.06482,,,,0
766224,1,662,Vibrio jasicida,"",bacteria,false,176532.11773207638,61.51668307786779,2.356008050307294,2.549017565656564,3,,,93.04,89.3333,10^-40.1962,0.304411,0.952716,,,61.51668307786779,28.888865744107726,34,,,98.8912,32.1765,10^-10.9942,0.235256,0.465786,,,,0
687,1,662,Vibrio gazogenes,"",bacteria,false,154649.8415375982,54.073414488746636,-100,0.0,0,,,0,0,10^0,0.259233,0.462164,,,54.073414488746636,28.888865744107726,34,2,21,95.1937,99.4848,10^-55.9048,0.30209,0.528666,,,,0
190895,1,662,Vibrio rotiferianus,"",bacteria,false,139346.09360275895,60.14939495763173,6.505923049240949,4.248362609427606,5,,,92.9874,83.8,10^-37.8051,0.208848,0.620898,,,60.14939495763173,22.941158090909074,27,,,99.3111,32.2593,10^-10.7401,0.189469,0.378253,,,,0
2751177,1,662,Vibrio sp. B1FIG11,"",bacteria,false,126176.36949999991,100,,,,,,,,,,,,,100,12.74508782828282,15,2,12,100.0,51.8667,10^-25.0457,,,,,,0
674,1,662,Vibrio mimicus,"",bacteria,false,107082.54531530564,38.56998009476344,0.20095673690718735,0.8496725218855213,1,,,89.655,58.0,10^-18.8808,0.562853,1.42727,,,38.56998009476344,28.039193222222202,33,1,4,92.2823,34.4545,10^-10.5567,0.450935,0.715278,,,,0
190893,1,662,Vibrio coralliilyticus,"",bacteria,false,106840.59881823075,32.040576750637214,3.42525287611711,5.098035131313128,6,,,88.447,85.5,10^-32.1027,0.562007,1.32429,,,32.040576750637214,33.13722835353533,39,1,6,99.5147,43.0,10^-19.4533,0.563176,1.01665,,,,0
723171,1,662,Vibrio genomosp. F10,"",bacteria,false,95915.9956939003,67.0741766003837,,,,,,,,,,,,,67.0741766003837,14.444432872053863,17,1,10,99.8235,50.4118,10^-27.6523,0.0990775,0.213873,,,,0
28171,1,662,Vibrio aestuarianus,"",bacteria,false,95005.50036604056,49.105953182758455,-100,0.0,0,,,0,0,10^0,0.0232944,0.0871598,,,49.105953182758455,19.54246800336699,23,,,98.6478,32.1304,10^-10.0472,0.233909,0.393202,,,,0
28172,1,662,Vibrio metschnikovii,"",bacteria,false,68990.24187746122,23.918330943238203,2.3137065481543,2.549017565656564,3,,,90.6397,61.0,10^-20.9244,0.397916,0.929721,,,23.918330943238203,28.888865744107726,34,,,98.7059,32.1176,10^-10.905,0.642752,1.18094,,,,0
675,1,662,Vibrio cincinnatiensis,"",bacteria,false,67479.89047239875,44.43460157747601,9.364180803720098,4.248362609427606,5,,,90.4378,94.8,10^-39.8049,0.231925,0.428915,,,44.43460157747601,14.444432872053863,17,,,99.8235,32.4118,10^-11.9165,0.144756,0.321814,,,,0
553239,1,662,Vibrio breoganii,"",bacteria,false,60126.88646865022,20.61868128404436,4.586854278427717,2.549017565656564,3,,,94.8723,82.3333,10^-38.1954,0.235711,0.504334,,,20.61868128404436,28.888865744107726,34,,,98.7294,32.0,10^-10.8187,0.850552,1.35985,,,,0
2025808,1,662,Vibrio qinghaiensis,"",bacteria,false,58882.30576666663,100,-100,0.0,0,,,0,0,10^0,0.0481185,0.122482,,,100,5.947707653198649,7,1,6,80.5926,95.1429,10^-45.4514,,,,,,0
677193,1,662,Vibrio sp. 0407RW74,"",bacteria,false,42058.7898333333,100,100,2.549017565656564,3,,,96.6667,100.0,10^-51.1236,,,,,100,1.6993450437710427,2,,,100.0,32.0,10^-11.7327,,,,,,0
990268,1,662,Vibrio maritimus,"",bacteria,false,38133.16308588134,22.666583630313617,,,,,,,,,,,,,22.666583630313617,16.993450437710425,20,,,98.2211,32.5789,10^-11.3501,0.370662,0.733361,,,,0
1116375,1,662,Vibrio sp. EJY3,"",bacteria,false,33715.892788700425,43.026302294576645,43.026302294576645,5.098035131313128,6,,,93.4583,94.0,10^-43.1504,0.0461879,0.117413,,,35.665203308563,3.3986900875420853,4,,,100.0,32.75,10^-12.9233,0.025279,0.0945855,,,,0
1460648,1,662,Vibrio sp. JCM 19053,"",bacteria,false,33647.03186666664,100,,,,,,,,,,,,,100,3.3986900875420853,4,,,94.675,30.0,10^-9.12458,,,,,,0
314821,1,662,Vibrio sp. 7D08,"",bacteria,false,33647.03186666664,100,100,3.3986900875420853,4,1,4,94.872,195.0,10^-79.5058,,,,,,,,,,,,,,,,,,0
136468,1,662,Vibrio lentus,"",bacteria,false,30464.268642772688,18.108146218361064,,,,,,,,,,,,,18.108146218361064,16.993450437710425,20,,,92.875,32.0,10^-9.92518,0.540425,0.908598,,,,0
171383,1,662,Vibrio hepatarius,"",bacteria,false,27778.595756766765,25.40271684801681,,,,,,,,,,,,,25.40271684801681,11.045742784511777,13,,,99.5308,32.7692,10^-11.0234,0.283958,0.423647,,,,0
246167,1,662,Vibrio crassostreae,"",bacteria,false,27540.252469066472,15.590565003913877,-100,0.0,0,,,0,0,10^0,0.164244,0.378273,,,15.590565003913877,17.84312295959595,21,,,94.6524,29.1905,10^-9.29456,0.730607,1.09762,,,,0
314289,1,662,Vibrio sp. AND4,"",bacteria,false,27486.4718670183,36.30694608393415,,,,,,,,,,,,,36.30694608393415,7.647052696969691,9,,,97.1111,31.4444,10^-11.0737,0.117101,0.207397,,,,0
1481663,1,662,Vibrio metoecus,"",bacteria,false,26860.554139481763,17.735315572922786,0.08584850362890831,0.8496725218855213,1,,,85.882,85.0,10^-29.0076,0.708074,1.6494,,,17.735315572922786,15.294105393939383,18,,,98.0278,31.8889,10^-10.2793,0.478342,0.835382,,,,0
689,1,662,Vibrio mediterranei,"",bacteria,false,25690.85429338956,21.01398320483481,3.7400767206887946,2.549017565656564,3,,,89.9167,82.3333,10^-32.2273,0.234127,0.618942,,,21.01398320483481,11.895415306397298,14,,,99.7538,32.3077,10^-12.3562,0.324885,0.550611,,,,0
2591018,1,662,Vibrio sp. 11-4(1),"",bacteria,false,25235.273899999982,100,,,,,,,,,,,,,100,2.549017565656564,3,,,100.0,29.0,10^-9.4157,,,,,,0
2007196,1,662,Vibrio sp. T9,"",bacteria,false,25235.273899999982,100,,,,,,,,,,,,,100,2.549017565656564,3,,,100.0,30.0,10^-10.3582,,,,,,0
1938693,1,662,Vibrio sp. V42_P2S4T144,"",bacteria,false,25235.273899999982,100,,,,,,,,,,,,,100,2.549017565656564,3,,,99.0,32.3333,10^-10.5732,,,,,,0
1528101,1,662,Vibrio sp. ES.044,"",bacteria,false,25235.273899999982,100,,,,,,,,,,,,,100,2.549017565656564,3,,,87.5333,26.6667,10^-6.79775,,,,,,0
170679,1,662,Vibrio chagasii,"",bacteria,false,24580.741945870148,24.01642324292602,24.01642324292602,5.098035131313128,6,,,89.3302,89.8333,10^-35.7397,0.117101,0.207397,,,21.16004360048724,5.947707653198649,7,1,6,95.4126,98.0,10^-62.7593,0.117502,0.275529,,,,0
2565928,1,662,Vibrio sp. H11,"",bacteria,false,24102.005348532475,22.040581989786638,,,,,,,,,,,,,22.040581989786638,11.045742784511777,13,,,96.3923,32.0,10^-9.35648,0.237923,0.49036,,,,0
1534743,1,662,Vibrio hyugaensis,"",bacteria,false,23903.580084237576,22.00803323617216,6.69075446664076,2.549017565656564,3,,,88.2583,79.6667,10^-27.2391,0.16369,0.356511,,,22.00803323617216,10.196070262626256,12,,,96.1167,31.0,10^-10.2557,0.19025,0.454644,,,,0
104609,1,662,Vibrio penaeicida,"",bacteria,false,23400.435574835734,23.182268268183677,,,,,,,,,,,,,23.182268268183677,10.196070262626256,12,,,100.0,32.5833,10^-11.774,0.218422,0.4304,,,,0
2204203,1,662,Vibrio sp. 2017V-1105,"",bacteria,false,20387.9834340847,48.47496448394336,,,,,,,,,,,,,48.47496448394336,4.248362609427606,5,,,65.0024,44.2,10^-9.44425,0.0232944,0.0871598,,,,0
1481914,1,662,Vibrio ishigakensis,"",bacteria,false,19032.929291139648,14.141610890495175,,,,,,,,,,,,,14.141610890495175,13.594760350168341,16,,,99.625,32.5,10^-11.5941,0.393708,0.93349,,,,0
2070776,1,662,Vibrio sp. F12,"",bacteria,false,18818.993292481657,44.74449542427595,,,,,,,,,,,,,44.74449542427595,4.248362609427606,5,1,5,89.474,38.0,10^-15.8416,0.025225,0.0943834,,,,0
2743977,1,662,Vibrio sp. Y2-5,"",bacteria,false,16823.51593333332,100,,,,,,,,,,,,,100,1.6993450437710427,2,,,100.0,32.5,10^-11.9359,,,,,,0
2591011,1,662,Vibrio sp. 2-1(7),"",bacteria,false,16823.51593333332,100,,,,,,,,,,,,,100,1.6993450437710427,2,,,98.5,32.5,10^-11.5887,,,,,,0
2591010,1,662,Vibrio sp. 1-2 (7-a),"",bacteria,false,16823.51593333332,100,,,,,,,,,,,,,100,1.6993450437710427,2,,,93.75,32.5,10^-9.90615,,,,,,0
2527672,1,662,Vibrio chemaguriensis,"",bacteria,false,16823.51593333332,100,,,,,,,,,,,,,100,1.6993450437710427,2,,,100.0,32.5,10^-11.6891,,,,,,0
1938665,1,662,Vibrio sp. V10_P2A27P122,"",bacteria,false,16823.51593333332,100,,,,,,,,,,,,,100,1.6993450437710427,2,,,83.35,31.5,10^-8.12978,,,,,,0
1880840,1,662,Vibrio sp. 10N.222.52.B12,"",bacteria,false,16823.51593333332,100,,,,,,,,,,,,,100,1.6993450437710427,2,,,90.75,30.0,10^-8.82099,,,,,,0
992012,1,662,Vibrio sp. HENC-03,"",bacteria,false,16823.51593333332,100,,,,,,,,,,,,,100,1.6993450437710427,2,,,96.5,29.0,10^-9.52385,,,,,,0
314901,1,662,Vibrio sp. 12F04,"",bacteria,false,16823.51593333332,100,,,,,,,,,,,,,100,1.6993450437710427,2,,,100.0,32.5,10^-11.5066,,,,,,0
47951,1,662,Vibrio cyclitrophicus,"",bacteria,false,15719.37536329523,14.374910988227635,-100,0.0,0,,,0,0,10^0,0.170837,0.371721,,,14.374910988227635,11.045742784511777,13,,,96.9,31.6923,10^-11.4444,0.473427,0.73547,,,,0
45658,1,662,Vibrio scophthalmi,"",bacteria,false,15238.026662171917,11.30698446757237,4.880101852547474,5.947707653198649,7,,,91.3697,69.4286,10^-25.6751,0.396787,1.13746,,,11.30698446757237,11.045742784511777,13,,,95.6615,31.3846,10^-10.6105,0.377863,0.943477,,,,0
673372,1,662,Vibrio casei,"",bacteria,false,11038.254518062095,10.992985382898881,10.906521045101632,6.797380175084171,8,,,96.9745,72.625,10^-35.2009,0.256565,0.599716,,,10.992985382898881,3.3986900875420853,4,,,98.45,32.5,10^-11.4497,0.17049,0.29366,,,,0
723172,1,662,Vibrio genomosp. F6,"",bacteria,false,9839.774871288979,100,100,0.8496725218855213,1,,,95.122,82.0,10^-37.9436,,,,,8.488219170601036,1.6993450437710427,2,,,100.0,32.0,10^-9.92676,0.0718139,0.19174,,,,0
29498,1,662,Vibrio tubiashii,"",bacteria,false,9642.547176321397,8.401756622367582,3.452673022278982,3.3986900875420853,4,,,88.457,73.75,10^-26.1589,0.34661,0.883976,,,8.401756622367582,10.196070262626256,12,,,100.0,32.3333,10^-10.7472,0.509433,1.15293,,,,0
170673,1,662,Vibrio kanaloae,"",bacteria,false,9493.094481104225,14.525782958958091,3.7248596862194825,2.549017565656564,3,,,91.3903,91.3333,10^-39.2701,0.256467,0.615473,,,14.525782958958091,5.947707653198649,7,,,100.0,32.2857,10^-11.4747,0.236286,0.393192,,,,0
990271,1,662,Vibrio variabilis,"",bacteria,false,9462.05911920406,18.74768460350269,,,,,,,,,,,,,18.74768460350269,5.098035131313128,6,,,94.8167,32.3333,10^-10.6699,0.0939594,0.266917,,,,0
28174,1,662,Vibrio ordalii,"",bacteria,false,9120.451127749131,27.106257585782945,,,,,,,,,,,,,27.106257585782945,3.3986900875420853,4,,,100.0,32.5,10^-10.5695,0.0485735,0.123592,,,,0
2778644,1,662,Vibrio sp. OPT41,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,32.0,10^-9.17718,,,,,,0
2419839,1,662,Vibrio sp. VGrn 2,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,33.0,10^-12.8861,,,,,,0
2259137,1,662,Vibrio sp. ArtGut-C1,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,33.0,10^-13.8794,,,,,,0
2024409,1,662,Vibrio sp. 03_296,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,33.0,10^-13.6737,,,,,,0
1938681,1,662,Vibrio sp. V29_P1S30P107,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,24.0,10^-3.74715,,,,,,0
1938674,1,662,Vibrio sp. V22_P2S10T140,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,32.0,10^-12.9393,,,,,,0
1938673,1,662,Vibrio sp. V20_P4S3T152,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,33.0,10^-7.93554,,,,,,0
1938672,1,662,Vibrio sp. V19_P1S1T109,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,33.0,10^-14.3224,,,,,,0
1938662,1,662,Vibrio sp. V07_P2A8T137,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,75.8,33.0,10^-9.16368,,,,,,0
1938659,1,662,Vibrio sp. V04_P4A5T148,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,97.0,33.0,10^-12.8239,,,,,,0
1769292,1,662,Vibrio sp. L85,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,32.0,10^-10.129,,,,,,0
1528103,1,662,Vibrio sp. ES.045,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,30.0,10^-8.14752,,,,,,0
1507977,1,662,Vibrio sp. J2-4,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,32.0,10^-11.3507,,,,,,0
1464676,1,662,Vibrio sp. Vi_2a,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,33.0,10^-11.6757,,,,,,0
1464658,1,662,Vibrio sp. Vi_2,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,32.0,10^-11.248,,,,,,0
1440054,1,662,Vibrio sp. OY15,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,33.0,10^-14.1391,,,,,,0
1243014,1,662,Vibrio thalassae,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,78.1,32.0,10^-8.13727,,,,,,0
677009,1,662,Vibrio sp. 0407CHC121,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,32.0,10^-9.93181,,,,,,0
534156,1,662,Vibrio sp. SPR5159,"",bacteria,false,8411.75796666666,100,100,0.8496725218855213,1,,,98.039,102.0,10^-54.3172,,,,,,,,,,,,,,,,,,0
533576,1,662,Vibrio sp. FAL5253,"",bacteria,false,8411.75796666666,100,100,0.8496725218855213,1,,,93.269,104.0,10^-48.8193,,,,,,,,,,,,,,,,,,0
397884,1,662,Vibrio sp. 04Ya090,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,28.0,10^-9.83863,,,,,,0
314919,1,662,Vibrio sp. 12G11,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,90.6,32.0,10^-10.644,,,,,,0
314878,1,662,Vibrio sp. 12D02,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,33.0,10^-11.4214,,,,,,0
28175,1,662,Vibrio orientalis,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,32.0,10^-11.058,,,,,,0
28169,1,662,Vibrio pelagius,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,97.0,33.0,10^-11.5607,,,,,,0
678,1,662,Vibrio sp.,"",bacteria,false,8411.75796666666,100,,,,,,,,,,,,,100,0.8496725218855213,1,,,100.0,32.0,10^-11.3778,,,,,,0
265668,1,662,Vibrio ponticus,"",bacteria,false,7886.077132692767,10.416738046834743,-100,0.0,0,,,0,0,10^0,0.138564,0.352238,,,10.416738046834743,7.647052696969691,9,,,97.0333,29.3333,10^-9.51958,0.431097,0.692727,,,,0
170661,1,662,Vibrio xuii,"",bacteria,false,7473.346801576725,12.692007733514062,,,,,,,,,,,,,12.692007733514062,5.947707653198649,7,,,96.0857,32.5714,10^-11.4104,0.162259,0.455834,,,,0
2777577,1,662,Vibrio sp. Sal10,"",bacteria,false,7417.218791196894,14.69613292209382,14.69613292209382,5.098035131313128,6,,,92.0,95.0,10^-42.0003,0.165719,0.33562,,,-100,0.0,0,,,0,0,10^0,0.0947614,0.201472,,,,0
512649,1,662,Vibrio azureus,"",bacteria,false,7334.056640369752,16.06898437734749,6.843233899870724,0.8496725218855213,1,,,92.857,42.0,10^-12.1591,0.0461879,0.117413,,,16.06898437734749,4.248362609427606,5,,,100.0,32.8,10^-11.0864,0.14481,0.255371,,,,0
691,1,662,Vibrio natriegens,"",bacteria,false,7122.316893778796,9.888990562632666,5.0674049190988795,4.248362609427606,5,,,92.9336,75.8,10^-32.9147,0.431426,0.753233,,,9.888990562632666,5.098035131313128,6,,,99.5,31.3333,10^-10.7109,0.308619,0.484318,,,,0
76258,1,662,Vibrio rumoiensis,"",bacteria,false,6994.78396865534,7.190871370208313,7.190871370208313,6.797380175084171,8,,,95.5843,78.0,10^-36.4417,0.420235,0.886839,,,5.125574022333896,4.248362609427606,5,,,98.18,32.6,10^-10.4204,0.32634,0.765187,,,,0
1583451,1,662,Vibrio sp. PID17_43,"",bacteria,false,6642.244916306235,19.740953504093646,,,,,,,,,,,,,19.740953504093646,3.3986900875420853,4,,,97.2,28.25,10^-6.50983,0.119086,0.166132,,,,0
2070777,1,662,Vibrio sp. F13,"",bacteria,false,6149.985489183698,18.277943545077893,,,,,,,,,,,,,18.277943545077893,3.3986900875420853,4,,,96.65,31.75,10^-12.1686,0.0676811,0.182242,,,,0
212663,1,662,Vibrio tasmaniensis,"",bacteria,false,5596.5552530491095,9.504646905687801,,,,,,,,,,,,,9.504646905687801,5.947707653198649,7,,,95.5429,32.7143,10^-10.052,0.308306,0.593331,,,,0
379097,1,662,Vibrio sinaloensis,"",bacteria,false,5453.214366237823,10.804745745671946,,,,,,,,,,,,,10.804745745671946,5.098035131313128,6,,,93.6833,31.1667,10^-9.80818,0.234657,0.450115,,,,0
300876,1,662,Vibrio europaeus,"",bacteria,false,4776.354031034509,9.274256046021572,1.1363403537237358,0.8496725218855213,1,,,90.0,100.0,10^-41.9745,0.238443,0.537893,,,9.274256046021572,5.098035131313128,6,,,99.5,32.5,10^-11.6394,0.18395,0.529863,,,,0
1001886,1,662,Vibrio sp. C7,"",bacteria,false,4366.307150225708,10.381437905199146,,,,,,,,,,,,,10.381437905199146,4.248362609427606,5,,,82.72,32.6,10^-8.31849,0.18295,0.391604,,,,0
335972,1,662,Vibrio litoralis,"",bacteria,false,4345.728709794368,8.610425087944797,,,,,,,,,,,,,8.610425087944797,5.098035131313128,6,1,5,98.6108,55.3333,10^-28.8069,0.262584,0.561581,,,,0
2587865,1,662,Vibrio sp. THAF190c,"",bacteria,false,4340.200111015027,10.731517695537319,4.335377545994948,1.6993450437710427,2,,,88.6875,98.0,10^-39.2386,0.163789,0.354192,,,10.731517695537319,3.3986900875420853,4,1,4,96.667,30.0,10^-12.0264,0.140494,0.30361,,,,0
