tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
2559917,1,2767842,Lactiplantibacillus nangangensis,"",bacteria,false,2019.3705676201325,15.298261875910095,,,,,,,,,,,,,15.298261875910095,1.3333333333333333,1,,,78.1,32.0,10^-4.78516,0.0228934,0.0856594,,,,0
74317,2,74317,Maricaulis,"",bacteria,false,604695564.0,99,99,33289.333333333336,24967,783,4083,99.8257,133.303,10^-72.7803,5.68987,9.89473,,,99,28881.333333333332,21661,734,3826,99.541,41.8638,10^-18.1294,7.14964,14.4969,,,"[74318, 1772333, 2570354, 144026]",0
74318,1,74317,Maricaulis maris,"",bacteria,false,604695564.0,99,99,33289.333333333336,24967,783,4083,99.8257,133.303,10^-72.7803,5.64508,9.88109,,,99,28408.0,21306,725,3782,99.58,41.9117,10^-18.1726,2.11285,4.18692,,,,0
1772333,1,74317,Maricaulis sp. W15,"",bacteria,false,1739985.1892711457,79.40786734534254,,,,,,,,,,,,,79.40786734534254,221.33333333333334,166,5,23,96.5488,38.741,10^-14.7068,1.3656,2.7701,,,,0
2570354,1,74317,Maricaulis sp. LZ-16-1,"",bacteria,false,830597.6828274621,44.945762057763105,,,,,,,,,,,,,44.945762057763105,186.66666666666666,140,4,21,98.7913,41.8071,10^-18.4144,1.87711,4.11139,,,,0
144026,1,74317,Maricaulis salignorans,"",bacteria,false,111350.60796069434,17.215616567825347,,,,,,,,,,,,,17.215616567825347,65.33333333333333,49,,,94.9061,31.8163,10^-10.1647,1.70166,3.69616,,,,0
302485,2,302485,Phaeobacter,"",bacteria,false,595613304.0,99,99,33365.333333333336,25024,1064,6454,99.8497,155.486,10^-84.6421,19.9298,41.5325,,,99,28881.333333333332,21661,975,5985,99.3176,48.5969,10^-23.7659,16.0209,35.5751,,,"[221822, 1580596, 60890, 1844006, 681157, 481446, 1569353, 1712645, 2583809, 1225647, 2668075, 1317111, 2721561, 1492905, 2461377]",0
221822,1,302485,Phaeobacter inhibens,"",bacteria,false,595613304.0,99,99,33317.333333333336,24988,1064,6454,99.8496,155.566,10^-84.6843,7.25633,15.211,,,99,27453.333333333332,20590,930,5742,99.4398,48.9713,10^-24.0873,2.75763,5.85002,,,,0
1580596,1,302485,Phaeobacter piscinae,"",bacteria,false,7553260.81960275,99,-0.32712422159051346,1.3333333333333333,1,,,100.0,100.0,10^-55.6982,3.85464,7.70749,,,99,770.6666666666666,578,25,135,97.3288,41.3206,10^-17.3575,0.93395,2.1518,,,,0
60890,1,302485,Phaeobacter gallaeciensis,"",bacteria,false,2958890.0580264716,88.92721446046042,2.717226952921387,46.666666666666664,35,,,99.8857,99.8571,10^-55.444,6.87478,14.6443,,,88.92721446046042,334.6666666666667,251,13,68,97.5465,44.388,10^-20.5301,1.58356,3.74557,,,,0
1844006,1,302485,Phaeobacter porticola,"",bacteria,false,1254528.0,99,-100,0.0,0,,,0,0,10^0,1.19288,2.47554,,,99,128.0,96,5,26,93.1901,41.5368,10^-16.3818,0.327305,0.956974,,,,0
681157,1,302485,Phaeobacter sp. LSS9,"",bacteria,false,313632.0,99,-100,0.0,0,,,0,0,10^0,0.727834,1.55957,,,99,32.0,24,1,7,96.0431,40.7917,10^-17.0406,0.115171,0.273512,,,,0
481446,1,302485,Phaeobacter italicus,"",bacteria,false,203135.83239763457,30.778156423884024,-100,0.0,0,,,0,0,10^0,0.0232944,0.0871598,,,30.778156423884024,66.66666666666667,50,,,96.918,34.24,10^-12.7033,0.880204,2.13744,,,,0
1569353,1,302485,Phaeobacter sp. S60,"",bacteria,false,60176.87042873796,37.990448502991136,,,,,,,,,,,,,37.990448502991136,16.0,12,,,95.65,30.25,10^-9.56556,0.161858,0.416898,,,,0
1712645,1,302485,Phaeobacter sp. CECT 5382,"",bacteria,false,32015.163704116523,16.169274598038648,,,,,,,,,,,,,16.169274598038648,20.0,15,1,7,98.04,56.0,10^-30.9024,0.560813,1.20223,,,,0
2583809,1,302485,Phaeobacter sp. B1627,"",bacteria,false,8164.368894518542,6.185127950392834,,,,,,,,,,,,,6.185127950392834,13.333333333333334,10,,,97.57,32.7,10^-11.3539,0.881743,2.01315,,,,0
1225647,1,302485,Phaeobacter sp. 11ANDIMAR09,"",bacteria,false,6988.075117667166,6.617495376578756,,,,,,,,,,,,,6.617495376578756,10.666666666666666,8,,,100.0,32.75,10^-9.09736,0.599868,1.52124,,,,0
2668075,1,302485,Phaeobacter sp. F10,"",bacteria,false,3400.7766899807734,3.680494253225945,,,,,,,,,,,,,3.680494253225945,9.333333333333334,7,,,100.0,30.8571,10^-10.7113,0.929624,2.28331,,,,0
1317111,1,302485,Phaeobacter sp. 22II1-1F12B,"",bacteria,false,1634.5479711878215,1.2382939175665315,,,,,,,,,,,,,1.2382939175665315,13.333333333333334,10,,,96.06,31.8,10^-10.014,3.33146,8.07714,,,,0
2721561,1,302485,Phaeobacter sp. HF9A,"",bacteria,false,1382.3348593507262,2.6180584457400116,,,,,,,,,,,,,2.6180584457400116,5.333333333333333,4,,,95.975,32.0,10^-8.73094,0.766366,1.74441,,,,0
1492905,1,302485,Phaeobacter marinintestinus,"",bacteria,false,703.581628751,1.0660327708348485,,,,,,,,,,,,,1.0660327708348485,6.666666666666667,5,,,95.48,31.4,10^-10.9204,2.12267,4.26253,,,,0
2461377,1,302485,Phaeobacter sp. JL2872,"",bacteria,false,649.6050261111845,4.921250197812005,,,,,,,,,,,,,4.921250197812005,1.3333333333333333,1,,,100.0,33.0,10^-10.2757,0.0686803,0.256978,,,,0
188905,2,188905,Jannaschia,"",bacteria,false,594175824.0,99,99,33332.0,24999,536,2602,99.7915,119.919,10^-65.3745,4.70312,10.3161,,,99,28257.333333333332,21193,508,2512,99.4481,38.706,10^-16.0742,32.0331,77.4958,,,"[290400, 1849359, 1244108, 188906, 390807, 420998, 2741674, 935700, 475081, 2259592, 282197, 313367]",0
290400,1,188905,Jannaschia sp. CCS1,"",bacteria,false,594175824.0,99,99,33332.0,24999,536,2602,99.7915,119.919,10^-65.3745,4.65654,10.1584,,,99,27292.0,20469,503,2487,99.4759,38.8613,10^-16.2053,3.587,10.2508,,,,0
1849359,1,188905,Jannaschia sp. EhC01,"",bacteria,false,7640615.49105623,91.29881812274436,,,,,,,,,,,,,91.29881812274436,845.3333333333334,634,5,25,98.8536,34.6319,10^-12.5808,3.2679,9.22318,,,,0
1244108,1,188905,Jannaschia faecimaris,"",bacteria,false,16407.926500383313,7.311910205161904,,,,,,,,,,,,,7.311910205161904,22.666666666666668,17,,,97.5765,32.0,10^-11.1782,1.30185,2.92192,,,,0
188906,1,188905,Jannaschia helgolandensis,"",bacteria,false,9146.070163869947,4.9491721665962904,,,,,,,,,,,,,4.9491721665962904,18.666666666666668,14,,,95.3714,31.6429,10^-9.84981,1.55431,3.45762,,,,0
390807,1,188905,Jannaschia pohangensis,"",bacteria,false,7203.397734192193,3.6380796637334307,,,,,,,,,,,,,3.6380796637334307,20.0,15,,,98.1267,32.6,10^-11.253,2.13561,4.91039,,,,0
420998,1,188905,Jannaschia donghaensis,"",bacteria,false,4351.476628489925,4.120716504251823,,,,,,,,,,,,,4.120716504251823,10.666666666666666,8,,,97.025,31.5,10^-10.9732,1.01702,2.34174,,,,0
2741674,1,188905,Jannaschia sp. SHC-163,"",bacteria,false,2763.015823900211,2.990276865692869,,,,,,,,,,,,,2.990276865692869,9.333333333333334,7,,,96.5143,32.0,10^-11.2689,1.27367,2.69529,,,,0
935700,1,188905,Jannaschia aquimarina,"",bacteria,false,1219.7161755134787,1.3200391509886131,,,,,,,,,,,,,1.3200391509886131,9.333333333333334,7,,,97.7857,32.5714,10^-10.8997,2.35624,5.28552,,,,0
475081,1,188905,Jannaschia seohaensis,"",bacteria,false,777.4991776117669,0.7362681606172036,,,,,,,,,,,,,0.7362681606172036,10.666666666666666,8,,,96.3,32.125,10^-10.8063,3.94311,9.13194,,,,0
2259592,1,188905,Jannaschia formosa,"",bacteria,false,301.279886300065,0.38040389684351644,,,,,,,,,,,,,0.38040389684351644,8.0,6,,,98.4333,32.3333,10^-11.1626,4.22607,9.92085,,,,0
282197,1,188905,Jannaschia rubra,"",bacteria,false,144.24013207558747,0.27318206832497627,,,,,,,,,,,,,0.27318206832497627,5.333333333333333,4,,,100.0,32.25,10^-9.71923,3.10776,8.14685,,,,0
313367,1,188905,Jannaschia seosinensis,"",bacteria,false,57.056503602578665,0.10806155985336868,,,,,,,,,,,,,0.10806155985336868,5.333333333333333,4,,,99.225,32.5,10^-11.7713,4.1935,10.548,,,,0
309512,2,309512,Dinoroseobacter,"",bacteria,false,589693500.0,99,99,33064.0,24798,731,3811,99.7703,130.273,10^-71.1755,17.2627,40.9724,,,99,27105.333333333332,20329,671,3485,99.5481,41.1983,10^-17.724,3.95605,9.81451,,,"[215813, 570015]",0
215813,1,309512,Dinoroseobacter shibae,"",bacteria,false,589693500.0,99,99,33064.0,24798,731,3811,99.7703,130.273,10^-71.1755,17.1936,40.832,,,99,27102.666666666668,20327,671,3485,99.5481,41.1991,10^-17.7246,3.86367,9.58354,,,,0
570015,1,309512,uncultured Dinoroseobacter sp.,"",bacteria,false,2894.1245131480887,10.96259285283367,-100,0.0,0,,,0,0,10^0,0.0690813,0.186144,,,10.96259285283367,2.6666666666666665,2,,,100.0,33.0,10^-11.6555,0.0923758,0.234825,,,,0
2767887,2,2767887,Ligilactobacillus,"",bacteria,false,587589552.0,99,99,29113.333333333332,21835,,,97.5968,382.835,10^-183.238,0.451594,0.755946,,,99,31085.333333333332,23314,,,99.2584,108.494,10^-72.4874,2.87876,7.30447,,,"[1623, 1605, 1601, 1624, 137357, 1622, 307126, 228229, 89059, 1606]",0
1623,1,2767887,Ligilactobacillus ruminis,"",bacteria,false,587589552.0,99,99,29020.0,21765,1523,16575,97.6213,383.388,10^-183.606,0.025225,0.0943834,,,99,30932.0,23199,1671,18149,99.2729,108.798,10^-72.7354,0.300396,0.798157,,,,0
1605,1,2767887,Lactobacillus animalis,"",bacteria,false,492806.7035149628,99,99,48.0,36,4,32,89.2307,301.167,10^-103.963,0.180149,0.421193,,,33.87682350751938,6.666666666666667,5,,,97.5,32.4,10^-10.2543,0.052183,0.195251,,,,0
1601,1,2767887,Ligilactobacillus agilis,"",bacteria,false,486948.0,100,99,14.666666666666666,11,,,91.9158,81.5455,10^-33.4025,0.025279,0.0945855,,,100,34.666666666666664,26,1,13,97.5566,90.5,10^-55.1712,,,,,,0
1624,1,2767887,Ligilactobacillus salivarius,"",bacteria,false,340643.1483663868,99,99,28.0,21,2,11,89.7178,138.571,10^-31.3092,0.0714669,0.142188,,,9.464715318237111,70.66666666666667,53,1,6,95.5839,31.8269,10^-10.4956,2.14421,7.23978,,,,0
137357,1,2767887,Lactobacillus equi,"",bacteria,false,158400.0,100,,,,,,,,,,,,,100,16.0,12,1,12,97.959,49.0,10^-26.7545,,,,,,0
1622,1,2767887,Lactobacillus murinus,"",bacteria,false,60925.375418564945,65.93655348329538,-100,0.0,0,,,0,0,10^0,0.025225,0.0943834,,,65.93655348329538,9.333333333333334,7,,,98.7,32.7143,10^-11.8553,0.0705663,0.14048,,,,0
307126,1,2767887,Lactobacillus apodemi,"",bacteria,false,32733.27019334714,61.994829911642306,,,,,,,,,,,,,61.994829911642306,5.333333333333333,4,,,92.2,32.25,10^-8.59024,0.0228934,0.0856594,,,,0
228229,1,2767887,Lactobacillus saerimneri,"",bacteria,false,19056.67527828973,42.02251930792775,9.15059709223615,2.6666666666666665,2,,,96.75,90.0,10^-44.7677,0.0756751,0.28315,,,42.02251930792775,4.0,3,,,98.5667,29.3333,10^-9.2185,0.025279,0.0945855,,,,0
89059,1,2767887,Lactobacillus acidipiscis,"",bacteria,false,18067.680485728513,45.6254557720417,-100,0.0,0,,,0,0,10^0,0.0485735,0.123592,,,45.6254557720417,4.0,3,,,98.9667,32.6667,10^-10.7481,0.0232944,0.0871598,,,,0
1606,1,2767887,Lactobacillus aviarius,"",bacteria,false,2368.512522851269,8.971638344133595,,,,,,,,,,,,,8.971638344133595,2.6666666666666665,2,,,80.0,30.0,10^-6.19454,0.144147,0.281166,,,,0
53945,2,53945,Octadecabacter,"",bacteria,false,567856872.0,99,99,33270.666666666664,24953,488,3843,99.7569,203.074,10^-72.5321,5.56758,11.4456,,,99,26350.666666666668,19763,448,3290,99.0257,48.2254,10^-25.9172,4.43637,9.99122,,,"[1217908, 53946, 1458307, 1655543, 2602067]",0
1217908,1,53945,Octadecabacter antarcticus,"",bacteria,false,567856872.0,99,99,33270.666666666664,24953,488,3843,99.7569,203.074,10^-72.5321,0.705807,1.16592,,,99,24668.0,18501,435,3217,99.2094,49.113,10^-26.8171,0.718247,1.71032,,,,0
53946,1,53945,Octadecabacter arcticus,"",bacteria,false,12754368.0,99,-100,0.0,0,,,0,0,10^0,1.49298,3.04406,,,99,1301.3333333333333,976,11,64,96.2936,35.5493,10^-13.0219,1.15945,2.55396,,,,0
1458307,1,53945,Octadecabacter temperatus,"",bacteria,false,1855656.0,99,-100,0.0,0,,,0,0,10^0,0.322415,0.759824,,,99,189.33333333333334,142,2,9,95.8792,36.162,10^-12.9416,0.79055,1.68329,,,,0
1655543,1,53945,Octadecabacter ascidiaceicola,"",bacteria,false,1568160.0,99,,,,,,,,,,,,,99,160.0,120,,,96.695,31.9417,10^-10.1788,0.563342,1.17666,,,,0
2602067,1,53945,Octadecabacter sp. SW4,"",bacteria,false,32219.0412681638,10.170151915455746,-100,0.0,0,,,0,0,10^0,3.04638,6.88975,,,10.170151915455746,32.0,24,,,98.7792,32.25,10^-12.0345,1.20478,3.028,,,,0
2433,2,2433,Roseobacter,"",bacteria,false,563426820.0,99,99,33306.666666666664,24980,515,2651,99.8242,122.892,10^-66.8771,8.1097,16.5272,,,99,27457.333333333332,20593,488,2521,99.44,39.562,10^-16.9769,23.6021,57.2904,,,"[42443, 2434, 391589, 2602289, 391593, 1891787, 2785324, 388739, 314262, 1860089, 2690691, 2690562, 2690561, 2690523, 337528, 351016, 1860088]",0
42443,1,2433,Roseobacter litoralis,"",bacteria,false,563426820.0,99,99,33306.666666666664,24980,515,2651,99.8242,122.892,10^-66.8771,1.93862,3.86498,,,99,24180.0,18135,462,2397,99.5391,40.2662,10^-17.5651,4.46387,10.357,,,,0
2434,1,2433,Roseobacter denitrificans,"",bacteria,false,28945620.0,99,-100,0.0,0,,,0,0,10^0,2.78211,5.77369,,,99,2953.3333333333335,2215,23,107,98.8769,34.4627,10^-12.7132,2.60034,6.83438,,,,0
391589,1,2433,Roseobacter sp. GAI101,"",bacteria,false,67057.02655966223,13.025840435054823,,,,,,,,,,,,,13.025840435054823,52.0,39,2,13,96.4857,43.2821,10^-19.9284,1.65174,3.86526,,,,0
2602289,1,2433,Roseobacter sp. AI77,"",bacteria,false,49342.86498863452,8.126295287983288,,,,,,,,,,,,,8.126295287983288,61.333333333333336,46,,,98.1043,31.9348,10^-10.8737,2.73925,7.21043,,,,0
391593,1,2433,Roseobacter sp. CCS2,"",bacteria,false,43691.52412017167,11.033213161659512,,,,,,,,,,,,,11.033213161659512,40.0,30,,,96.71,29.8333,10^-8.66432,1.43892,3.495,,,,0
1891787,1,2433,Roseobacter ponti,"",bacteria,false,39238.14782086948,8.034018800341826,-100,0.0,0,,,0,0,10^0,3.25121,6.70708,,,8.034018800341826,49.333333333333336,37,,,97.5892,32.027,10^-10.857,2.20128,5.86656,,,,0
2785324,1,2433,Roseobacter sp. MH60115,"",bacteria,false,27884.248419104417,6.401342612282924,,,,,,,,,,,,,6.401342612282924,44.0,33,,,97.403,32.5152,10^-10.8053,2.91087,6.41883,,,,0
388739,1,2433,Roseobacter sp. SK209-2-6,"",bacteria,false,22419.411068581656,11.32293488312205,,,,,,,,,,,,,11.32293488312205,20.0,15,,,97.3067,32.2,10^-10.6465,0.653407,1.70862,,,,0
314262,1,2433,Roseobacter sp. MED193,"",bacteria,false,19874.860644776032,11.582086622829857,,,,,,,,,,,,,11.582086622829857,17.333333333333332,13,1,4,99.7615,30.2308,10^-10.5986,0.652928,1.44019,,,,0
1860089,1,2433,Roseobacter sp. MedPE-SWchi,"",bacteria,false,14766.145007491155,27.966183726309005,,,,,,,,,,,,,27.966183726309005,5.333333333333333,4,,,100.0,32.5,10^-11.6257,0.0694823,0.188222,,,,0
2690691,1,2433,Roseobacter sp. HKCCD6135,"",bacteria,false,13200.0,100,,,,,,,,,,,,,100,1.3333333333333333,1,,,100.0,33.0,10^-13.2284,,,,,,0
2690562,1,2433,Roseobacter sp. HKCCD7906,"",bacteria,false,13200.0,100,,,,,,,,,,,,,100,1.3333333333333333,1,,,100.0,32.0,10^-11.585,,,,,,0
2690561,1,2433,Roseobacter sp. HKCCD8703,"",bacteria,false,13200.0,100,,,,,,,,,,,,,100,1.3333333333333333,1,,,100.0,32.0,10^-10.1391,,,,,,0
2690523,1,2433,Roseobacter sp. HKCCD8483,"",bacteria,false,13200.0,100,,,,,,,,,,,,,100,1.3333333333333333,1,,,68.8,32.0,10^-3.52871,,,,,,0
337528,1,2433,Roseobacter sp. Y3F,"",bacteria,false,13200.0,100,,,,,,,,,,,,,100,1.3333333333333333,1,,,100.0,33.0,10^-11.6676,,,,,,0
351016,1,2433,Roseobacter sp. AzwK-3b,"",bacteria,false,5798.778231099629,2.5841257714347723,,,,,,,,,,,,,2.5841257714347723,22.666666666666668,17,,,93.7647,31.8235,10^-10.1702,2.98121,7.61784,,,,0
