tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
1985876,1,561,Escherichia sp. ESNIH1,"",bacteria,false,79200.47520285122,100,,,,,,,,,,,,,100,8.000048000288002,4,,,98.475,32.25,10^-12.8126,,,,,,0
2575922,1,561,Escherichia sp. MR,"",bacteria,false,59400.35640213841,100,,,,,,,,,,,,,100,6.000036000216001,3,,,96.9333,32.3333,10^-10.7133,,,,,,0
2762229,1,561,Escherichia sp. Sa2BVA5,"",bacteria,false,19800.118800712804,100,,,,,,,,,,,,,100,2.0000120000720005,1,,,100.0,32.0,10^-9.97469,,,,,,0
2723309,1,561,Escherichia sp. 93.1447,"",bacteria,false,19800.118800712804,100,,,,,,,,,,,,,100,2.0000120000720005,1,,,100.0,32.0,10^-15.1851,,,,,,0
2723307,1,561,Escherichia sp. 93.0750,"",bacteria,false,19800.118800712804,100,,,,,,,,,,,,,100,2.0000120000720005,1,,,86.2,29.0,10^-7.27654,,,,,,0
2562891,1,561,Escherichia alba,"",bacteria,false,19800.118800712804,100,,,,,,,,,,,,,100,2.0000120000720005,1,,,100.0,32.0,10^-11.0921,,,,,,0
2545464,1,561,Escherichia sp. KCJ4928,"",bacteria,false,19800.118800712804,100,,,,,,,,,,,,,100,2.0000120000720005,1,,,100.0,33.0,10^-15.0283,,,,,,0
2508714,1,561,Escherichia sp. HH41S,"",bacteria,false,19800.118800712804,100,,,,,,,,,,,,,100,2.0000120000720005,1,,,100.0,33.0,10^-12.5528,,,,,,0
2093873,1,561,Escherichia sp. MOD1-EC5451,"",bacteria,false,19800.118800712804,100,,,,,,,,,,,,,100,2.0000120000720005,1,,,100.0,33.0,10^-13.2358,,,,,,0
754331,1,561,Escherichia sp. TW09308,"",bacteria,false,19800.118800712804,100,,,,,,,,,,,,,100,2.0000120000720005,1,,,100.0,33.0,10^-13.2865,,,,,,0
237777,1,561,uncultured Escherichia sp.,"",bacteria,false,19800.118800712804,100,,,,,,,,,,,,,100,2.0000120000720005,1,,,97.0,33.0,10^-15.5702,,,,,,0
286,2,286,Pseudomonas,"",bacteria,false,952425314.5518873,99,99,194887.16932301593,97443,1574,45476,98.348,699.448,10^-128.703,0.124968,0.171489,,,99,183023.09813858883,91511,1493,46396,98.8006,148.225,10^-72.5927,0.160942,0.156972,,,"[287, 316, 380021, 29438, 317, 47877, 53409, 2578110, 74829, 294, 47885, 2664899, 251701, 2717474, 33069, 587753, 1176259, 2213057, 47883, 46678, 306, 1211807, 2587845, 485751, 1397282, 117681, 243969, 658629, 1176257, 36746, 303, 271420, 2717478, 1310370, 556534, 1477517, 1566227, 2697651, 1230461, 1499686, 2071715, 1619235, 1500687, 1566212, 1500686, 1439940, 412955, 291995, 2071712, 2018067, 1844091, 1566226, 104087, 50340, 1387231, 2075552, 1566224, 2697652, 658630, 86185, 53410, 1566205, 2609418, 2502205, 76761, 86840, 47880, 86176, 2614538, 515393, 203192, 76758, 298, 1960827, 219574, 1862317, 1844109, 930166, 117680, 53408, 47879, 300, 296, 1862323, 1608996, 317659, 301, 2487355, 1470593, 198620, 46680, 1056496, 321846, 237610, 158627, 1566208, 132476, 2071713, 1873126, 1173273, 485876, 200452, 150396, 122355, 46679, 2071714, 2052593, 2052590, 1566206, 1566204, 1288410, 1125698, 256466, 251699, 200451, 75612, 46257, 2772484, 2745499, 2487519, 2054915, 1078355, 640205, 183795, 168469, 2745492, 2723884, 2654845, 2653167, 2653164, 2211392, 2070648, 2056857, 2056842, 1949067, 1729726, 1583341, 1230465, 1144323, 1028989, 653930, 554344, 522492, 359110, 319939, 237609, 219572, 191391, 163011, 129817, 53412, 43306, 2745495, 2653853, 2547400, 2487520, 2070668, 2056844, 2048678, 2009182, 2008983, 1958773, 1930532, 1844093, 1615674, 1582493, 1566245, 1566238, 1566235, 1495066, 1471381, 1397280, 1294143, 1268068, 1245526, 1148509, 1144884, 1007099, 911241, 674054, 550743, 395599, 395598, 312306, 244566, 243924, 226910, 157784, 129847, 118613, 76759, 53407, 2797535, 2769301, 2769272, 2745509, 2745504, 2745500, 2738828, 2708063, 2697650, 2683267, 2651296, 2614442, 2609961, 2607908, 2603214, 2571105, 2518644, 2448263, 2448262, 2316085, 2315859, 2135592, 2075549, 2056865, 1973009, 1960920, 1943631, 1883453, 1882381, 1856685, 1843691, 1785145, 1749078, 1699620, 1699310, 1691904, 1628833, 1611770, 1605838, 1566248, 1566242, 1566213, 1566207, 1566195, 1488328, 1451454, 1390498, 1261629, 1190415, 1179778, 1179667, 1163398, 1144708, 1144336, 1144321, 1055468, 985010, 882211, 702115, 701213, 459528, 321662, 321661, 200450, 177989, 157782, 95300, 78544, 78543, 77298, 76760, 65741, 47886, 46677, 43263, 2774461, 2769270, 2769254, 2767468, 2762745, 2762577, 2759166, 2758695, 2753888, 2745510, 2745507, 2745503, 2745498, 2738821, 2735272, 2735270, 2723061, 2717495, 2684212, 2681983, 2666183, 2662196, 2662194, 2662193, 2653166, 2610893, 2605744, 2599595, 2598474, 2597351, 2572895, 2559075, 2502242, 2502191, 2487347, 2485137, 2485127, 2479849, 2448269, 2364649, 2293833, 2293832, 2292261, 2259497, 2213080, 2213079, 2213017, 2202894, 2201356, 2153360, 2137766, 2135588, 2135587, 2135585, 2078786, 2078785, 2075555, 2071716, 2070669, 2070632, 2070615, 2056867, 2056244, 2052956, 2021969, 2015555, 2009192, 2009153, 2009078, 2009002, 2009000, 1981695, 1970429, 1960919, 1932111, 1920427, 1907371, 1880678, 1855729, 1853130, 1844104, 1844094, 1844092, 1827299, 1826671, 1825979, 1825787, 1790044, 1788301, 1758731, 1758177, 1736526, 1736515, 1736268, 1736221, 1720063, 1718918, 1718917, 1715145, 1712677, 1705718, 1702250, 1699309, 1681194, 1674920, 1641374, 1629711, 1628086, 1619948, 1615673, 1608994, 1604022, 1573714, 1573711, 1566246, 1566232, 1566229, 1566225, 1566215, 1566211, 1566201, 1566194, 1563157, 1524267, 1487922, 1470589, 1421430, 1336207, 1323744, 1284392, 1283291, 1230462, 1197727, 1144335, 1144333, 1144332, 1144331, 1144325, 984195, 911240, 701198, 665135, 658644, 658642, 658641, 658457, 638269, 574962, 554393, 553151, 489632, 470150, 440512, 435519, 428992, 395600, 364197, 307251, 253237, 198618, 191390, 169669, 157792, 157783, 143813, 89065, 86265, 78327, 47884, 47878, 29442]",3
287,1,286,Pseudomonas aeruginosa,"",bacteria,false,952425314.5518873,100,100,49926.29955779735,24963,205,6991,99.927,893.168,10^-97.8617,,,,,100,46278.277669666015,23139,205,7709,98.919,143.731,10^-60.2582,,,,,,1
316,1,286,Pseudomonas stutzeri,"",bacteria,false,846474878.8492732,100,100,44500.26700160201,22250,279,16687,99.0544,509.578,10^-191.994,,,,,100,41002.246013476084,20501,238,16706,99.1896,176.703,10^-95.97,,,,,,0
380021,1,286,Pseudomonas protegens,"",bacteria,false,844653267.9196075,100,100,50048.30028980174,25024,995,7614,99.8784,176.615,10^-98.9668,,,,,100,35270.21162126973,17635,839,6526,99.3233,58.2548,10^-30.3356,,,,,,0
29438,1,286,Pseudomonas savastanoi,"",bacteria,false,507734446.4066784,100,100,13030.078180469083,6515,52,2521,98.7185,169.439,10^-81.1882,,,,,100,38256.22953737722,19128,78,11692,99.0661,263.833,10^-128.768,,,,,,0
317,1,286,Pseudomonas syringae,"",bacteria,false,125057550.34530208,100,100,9548.05728834373,4774,6,4105,89.9955,4058.42,10^-199.585,,,,,100,3084.018504111025,1542,5,293,95.2716,36.7481,10^-14.2284,,,,,,0
47877,1,286,Pseudomonas amygdali,"",bacteria,false,118325509.95305972,100,100,7812.046872281234,3906,8,441,98.6289,122.805,10^-61.4403,,,,,100,4140.024840149041,2070,10,375,96.3985,40.048,10^-16.3326,,,,,,0
53409,1,286,Pseudomonas coronafaciens,"",bacteria,false,89120334.72200833,100,100,8156.048936293618,4078,17,3500,93.6428,453.195,10^-157.438,,,,,100,846.0050760304562,423,5,243,98.8497,59.5038,10^-28.6432,,,,,,0
2578110,1,286,Pseudomonas sp. KBS0707,"",bacteria,false,42174253.04551828,100,100,4250.025500153001,2125,,,98.753,99.1376,10^-53.3962,,,,,100,10.000060000360001,5,,,100.0,32.6,10^-14.2035,,,,,,0
74829,1,286,Pseudomonas balearica,"",bacteria,false,35462012.77207663,100,100,2962.0177721066325,1481,2,1474,87.682,2350.44,10^-238.824,,,,,100,620.0037200223202,310,1,291,94.9426,195.481,10^-130.569,,,,,,0
294,1,286,Pseudomonas fluorescens,"",bacteria,false,15877715.266291598,99,99,38.00022800136801,19,,,91.1113,82.3333,10^-33.5997,0.124968,0.171489,,,99,1582.0094920569522,791,8,65,98.1686,34.3402,10^-12.9748,0.160942,0.156972,,,,1
47885,1,286,Pseudomonas oryzihabitans,"",bacteria,false,15681694.09016454,100,100,1582.0094920569522,791,1,791,81.538,1820.0,10^-307.653,,,,,100,2.0000120000720005,1,,,100.0,31.0,10^-13.7496,,,,,,0
2664899,1,286,Pseudomonas sp. CFSAN084952,"",bacteria,false,15384692.30815385,100,100,1554.0093240559443,777,1,776,88.2077,3165.83,10^-307.291,,,,,,,,,,,,,,,,,,0
251701,1,286,Pseudomonas syringae group genomosp. 3,"",bacteria,false,10553463.320779923,100,100,566.0033960203762,283,3,205,91.9899,315.842,10^-143.547,,,,,100,500.0030000180001,250,5,142,94.7012,73.475,10^-36.277,,,,,,0
2717474,1,286,Pseudomonas sp. WS 5018,"",bacteria,false,8434850.609103655,100,,,,,,,,,,,,,100,852.0051120306722,426,4,343,99.587,133.078,10^-84.6825,,,,,,0
33069,1,286,Pseudomonas viridiflava,"",bacteria,false,7286443.718662312,100,,,,,,,,,,,,,100,736.0044160264962,368,1,187,97.7275,70.8386,10^-31.9729,,,,,,0
587753,1,286,Pseudomonas chlororaphis,"",bacteria,false,6613239.679438077,100,,,,,,,,,,,,,100,668.0040080240482,334,9,75,95.827,43.0723,10^-16.9229,,,,,,0
1176259,1,286,Pseudomonas songnenensis,"",bacteria,false,5722234.333406,100,,,,,,,,,,,,,100,578.0034680208081,289,5,231,95.957,81.6654,10^-35.336,,,,,,0
2213057,1,286,Pseudomonas sp. R2A2,"",bacteria,false,5167831.0069860425,100,100,188.00112800676803,94,1,41,98.8281,167.307,10^-83.3958,,,,,100,334.0020040120241,167,1,144,98.2825,272.41,10^-269.541,,,,,,0
47883,1,286,Pseudomonas synxantha,"",bacteria,false,4276825.660953966,100,100,424.0025440152641,212,1,212,85.666,293.0,10^-79.219,,,,,100,8.000048000288002,4,,,100.0,32.75,10^-14.0445,,,,,,0
46678,1,286,Pseudomonas caricapapayae,"",bacteria,false,4257025.542153253,100,,,,,,,,,,,,,100,430.0025800154801,215,1,198,95.0228,93.5825,10^-59.4814,,,,,,0
306,1,286,Pseudomonas sp.,"",bacteria,false,4197625.185751115,100,,,,,,,,,,,,,100,424.0025440152641,212,3,171,99.0364,96.6667,10^-60.4593,,,,,,0
1211807,1,286,Pseudomonas kunmingensis,"",bacteria,false,3781822.690936146,100,,,,,,,,,,,,,100,382.0022920137521,191,2,43,99.6788,45.3575,10^-21.9952,,,,,,0
2587845,1,286,Pseudomonas sp. THAF7b,"",bacteria,false,2989817.9389076335,100,100,170.00102000612003,85,2,76,98.711,330.157,10^-250.775,,,,,100,132.00079200475201,66,2,57,99.2241,115.803,10^-70.3516,,,,,,0
485751,1,286,Pseudomonas sp. LD120,"",bacteria,false,2950217.701306208,100,,,,,,,,,,,,,100,298.0017880107281,149,5,50,94.3995,66.9662,10^-29.8304,,,,,,0
1397282,1,286,Pseudomonas sp. PH1b,"",bacteria,false,2930417.582505495,100,,,,,,,,,,,,,100,296.00177601065604,148,4,18,96.7284,36.1973,10^-12.9912,,,,,,0
117681,1,286,Pseudomonas gingeri,"",bacteria,false,2178013.0680784085,100,,,,,,,,,,,,,100,220.00132000792004,110,2,55,93.9454,36.3364,10^-14.2124,,,,,,0
243969,1,286,Pseudomonas sp. ASV14,"",bacteria,false,1999811.9988719933,100,,,,,,,,,,,,,100,202.00121200727204,101,5,49,97.6656,84.13,10^-50.2823,,,,,,0
658629,1,286,Pseudomonas sp. CMR12a,"",bacteria,false,1980011.8800712805,100,,,,,,,,,,,,,100,200.00120000720005,100,4,32,98.9826,41.85,10^-17.5218,,,,,,0
1176257,1,286,Pseudomonas zhaodongensis,"",bacteria,false,1861211.1672670036,100,,,,,,,,,,,,,100,188.00112800676803,94,1,49,95.5695,60.7079,10^-31.0189,,,,,,0
36746,1,286,Pseudomonas cichorii,"",bacteria,false,1861211.1672670036,100,,,,,,,,,,,,,100,188.00112800676803,94,1,49,87.0803,36.5889,10^-13.2292,,,,,,0
303,1,286,Pseudomonas putida,"",bacteria,false,1821610.9296655778,100,100,4.000024000144001,2,,,88.0,100.0,10^-39.2297,,,,,100,180.00108000648004,90,1,10,96.2258,37.6292,10^-15.1917,,,,,,1
271420,1,286,Pseudomonas xanthomarina,"",bacteria,false,1801810.810864865,100,,,,,,,,,,,,,100,182.00109200655203,91,,,100.0,30.5059,10^-9.85007,,,,,,0
2717478,1,286,Pseudomonas sp. WS 5414,"",bacteria,false,1722610.335662014,100,,,,,,,,,,,,,100,174.00104400626404,87,3,24,97.5958,51.7701,10^-25.4993,,,,,,0
1310370,1,286,Pseudomonas sp. MSSRFD41,"",bacteria,false,1425608.553651322,100,,,,,,,,,,,,,100,144.00086400518404,72,2,11,98.5319,42.0694,10^-19.6536,,,,,,0
556534,1,286,Pseudomonas saponiphila,"",bacteria,false,1405808.434850609,100,,,,,,,,,,,,,100,142.00085200511202,71,3,17,89.1603,39.5634,10^-11.3412,,,,,,0
1477517,1,286,Pseudomonas sp. AL-54,"",bacteria,false,1287007.7220463322,100,,,,,,,,,,,,,100,130.00078000468002,65,1,45,99.0435,91.7581,10^-59.8269,,,,,,0
1566227,1,286,Pseudomonas sp. NFPP17,"",bacteria,false,1108806.652839917,100,,,,,,,,,,,,,100,112.00067200403203,56,3,20,97.828,47.3036,10^-21.9281,,,,,,0
2697651,1,286,Pseudomonas sp. Fl4BN1,"",bacteria,false,1089006.5340392042,100,,,,,,,,,,,,,100,110.00066000396002,55,3,21,94.971,49.8,10^-25.3404,,,,,,0
1230461,1,286,Pseudomonas sp. ABAC61,"",bacteria,false,1089006.5340392042,100,,,,,,,,,,,,,100,110.00066000396002,55,1,6,98.6,38.6727,10^-16.0872,,,,,,0
1499686,1,286,Pseudomonas saudiphocaensis,"",bacteria,false,1069206.4152384913,100,,,,,,,,,,,,,100,108.00064800388802,54,1,24,92.4971,55.7755,10^-25.6041,,,,,,0
2071715,1,286,Pseudomonas sp. MWU12-2534b,"",bacteria,false,1049406.2964377787,100,,,,,,,,,,,,,100,106.00063600381603,53,2,17,97.1157,55.5283,10^-28.7735,,,,,,0
1619235,1,286,Pseudomonas sp. BICA1-14,"",bacteria,false,1029606.1776370659,100,,,,,,,,,,,,,100,104.00062400374402,52,1,48,98.1021,48.5417,10^-27.5888,,,,,,0
1500687,1,286,Pseudomonas sp. St29,"",bacteria,false,1029606.1776370659,100,,,,,,,,,,,,,100,104.00062400374402,52,3,23,93.3319,57.7255,10^-21.3229,,,,,,0
1566212,1,286,Pseudomonas sp. NFPP08,"",bacteria,false,1009806.058836353,100,,,,,,,,,,,,,100,102.00061200367202,51,3,51,86.4263,123.1,10^-66.5462,,,,,,0
1500686,1,286,Pseudomonas sp. Os17,"",bacteria,false,1009806.058836353,100,,,,,,,,,,,,,100,102.00061200367202,51,2,16,90.8492,45.3529,10^-19.2297,,,,,,0
1439940,1,286,Pseudomonas sp. BAY1663,"",bacteria,false,970205.8212349274,100,,,,,,,,,,,,,100,98.00058800352802,49,1,18,97.2043,48.0,10^-24.323,,,,,,0
412955,1,286,Pseudomonas sp. SCT,"",bacteria,false,970205.8212349274,100,,,,,,,,,,,,,100,98.00058800352802,49,1,33,100.0,63.4894,10^-35.7468,,,,,,0
291995,1,286,Pseudomonas azotifigens,"",bacteria,false,970205.8212349274,100,,,,,,,,,,,,,100,98.00058800352802,49,1,44,98.3693,105.087,10^-72.1803,,,,,,0
2071712,1,286,Pseudomonas sp. MWU13-2625,"",bacteria,false,910805.464832789,100,,,,,,,,,,,,,100,92.00055200331202,46,1,7,98.9392,37.4565,10^-16.2185,,,,,,0
2018067,1,286,Pseudomonas sp. FDAARGOS_380,"",bacteria,false,871205.2272313633,100,100,88.00052800316801,44,1,42,91.474,159.625,10^-54.7803,,,,,,,,,,,,,,,,,,0
1844091,1,286,Pseudomonas sp. 1 R 17,"",bacteria,false,851405.1084306507,100,,,,,,,,,,,,,100,86.00051600309602,43,1,42,79.7772,52.4615,10^-22.0531,,,,,,0
1566226,1,286,Pseudomonas sp. NFPP18,"",bacteria,false,772204.6332277994,100,,,,,,,,,,,,,100,78.00046800280802,39,3,34,98.4682,107.487,10^-60.0774,,,,,,0
104087,1,286,Pseudomonas frederiksbergensis,"",bacteria,false,752404.5144270866,100,,,,,,,,,,,,,100,76.00045600273602,38,,,98.9757,32.1081,10^-10.7728,,,,,,0
50340,1,286,Pseudomonas fuscovaginae,"",bacteria,false,732604.3956263737,100,,,,,,,,,,,,,100,74.00044400266401,37,1,9,97.2911,48.5676,10^-19.3236,,,,,,0
1387231,1,286,Pseudomonas aestus,"",bacteria,false,673204.0392242353,100,,,,,,,,,,,,,100,68.00040800244801,34,1,9,97.8862,59.0294,10^-31.5685,,,,,,0
2075552,1,286,Pseudomonas sp. FW507-12TSA,"",bacteria,false,633603.8016228097,100,,,,,,,,,,,,,100,64.00038400230402,32,2,11,97.1814,41.2812,10^-20.3244,,,,,,0
1566224,1,286,Pseudomonas sp. NFPP22,"",bacteria,false,554403.3264199585,100,,,,,,,,,,,,,100,56.00033600201601,28,,,99.3821,30.5357,10^-10.7095,,,,,,0
2697652,1,286,Pseudomonas sp. Fl5BN2,"",bacteria,false,495002.97001782013,100,,,,,,,,,,,,,100,50.000300001800014,25,,,98.136,32.4,10^-10.7507,,,,,,0
658630,1,286,Pseudomonas sp. CMR5c,"",bacteria,false,455402.7324163945,100,,,,,,,,,,,,,100,46.00027600165601,23,1,8,97.9005,51.1818,10^-26.8432,,,,,,0
86185,1,286,Pseudomonas lundensis,"",bacteria,false,455402.7324163945,100,,,,,,,,,,,,,100,46.00027600165601,23,,,98.9957,32.1739,10^-11.8273,,,,,,0
53410,1,286,Pseudomonas ficuserectae,"",bacteria,false,396002.37601425603,100,,,,,,,,,,,,,100,40.000240001440005,20,,,96.1333,31.3889,10^-11.7443,,,,,,0
1566205,1,286,Pseudomonas sp. NFPP15,"",bacteria,false,376202.2572135433,100,,,,,,,,,,,,,100,38.00022800136801,19,1,7,99.0632,55.0,10^-28.4273,,,,,,0
2609418,1,286,Pseudomonas sp. KUIN-1,"",bacteria,false,356402.1384128305,100,100,8.000048000288002,4,,,89.5,100.0,10^-41.2883,,,,,100,28.000168001008007,14,,,79.45,31.2857,10^-8.08564,,,,,,0
2502205,1,286,Pseudomonas sp. 2VD,"",bacteria,false,356402.1384128305,100,,,,,,,,,,,,,100,36.00021600129601,18,,,99.8333,32.5556,10^-12.152,,,,,,0
76761,1,286,Pseudomonas veronii,"",bacteria,false,356402.1384128305,100,,,,,,,,,,,,,100,36.00021600129601,18,,,96.4833,31.5556,10^-10.5111,,,,,,0
86840,1,286,Pseudomonas cannabina,"",bacteria,false,336602.01961211767,100,,,,,,,,,,,,,100,34.000204001224006,17,,,90.0813,27.8125,10^-5.70258,,,,,,0
47880,1,286,Pseudomonas fulva,"",bacteria,false,336602.01961211767,100,,,,,,,,,,,,,100,34.000204001224006,17,1,13,92.6353,83.7647,10^-45.8058,,,,,,0
86176,1,286,Pseudomonas meliae,"",bacteria,false,316801.90081140486,100,,,,,,,,,,,,,100,32.00019200115201,16,,,98.6357,26.5,10^-8.18856,,,,,,0
2614538,1,286,Pseudomonas piscis,"",bacteria,false,297001.78201069206,100,,,,,,,,,,,,,100,30.000180001080007,15,1,9,92.4581,73.5333,10^-39.7567,,,,,,0
515393,1,286,Pseudomonas yamanorum,"",bacteria,false,297001.78201069206,100,,,,,,,,,,,,,100,30.000180001080007,15,,,100.0,32.5333,10^-10.6646,,,,,,0
203192,1,286,Pseudomonas chloritidismutans,"",bacteria,false,297001.78201069206,100,,,,,,,,,,,,,100,30.000180001080007,15,,,98.9,29.7857,10^-9.78148,,,,,,0
76758,1,286,Pseudomonas orientalis,"",bacteria,false,297001.78201069206,100,100,22.000132000792004,11,,,93.333,60.0,10^-22.9832,,,,,100,8.000048000288002,4,,,100.0,32.75,10^-10.8572,,,,,,0
298,1,286,Pseudomonas marginalis,"",bacteria,false,297001.78201069206,100,,,,,,,,,,,,,100,30.000180001080007,15,,,97.4867,32.0667,10^-10.7316,,,,,,0
1960827,1,286,Pseudomonas sp. MF4836,"",bacteria,false,277201.66320997925,100,,,,,,,,,,,,,100,28.000168001008007,14,,,99.7857,32.5,10^-11.6012,,,,,,0
219574,1,286,Pseudomonas proteolytica,"",bacteria,false,277201.66320997925,100,,,,,,,,,,,,,100,28.000168001008007,14,,,98.7071,31.9286,10^-11.8146,,,,,,0
1862317,1,286,Pseudomonas sp. UME65,"",bacteria,false,257401.54440926647,100,,,,,,,,,,,,,100,26.000156000936006,13,,,98.8231,32.6154,10^-12.2444,,,,,,0
1844109,1,286,Pseudomonas sp. 25 R 14,"",bacteria,false,257401.54440926647,100,,,,,,,,,,,,,100,26.000156000936006,13,,,100.0,32.5385,10^-9.55511,,,,,,0
930166,1,286,Pseudomonas brassicacearum,"",bacteria,false,257401.54440926647,100,,,,,,,,,,,,,100,26.000156000936006,13,,,97.0154,32.5385,10^-10.9439,,,,,,0
117680,1,286,Pseudomonas reactans,"",bacteria,false,237601.42560855363,100,,,,,,,,,,,,,100,24.000144000864005,12,,,96.7417,32.25,10^-10.2939,,,,,,0
53408,1,286,Pseudomonas citronellolis,"",bacteria,false,237601.42560855363,100,,,,,,,,,,,,,100,24.000144000864005,12,,,88.875,31.3333,10^-8.94333,,,,,,0
47879,1,286,Pseudomonas corrugata,"",bacteria,false,237601.42560855363,100,,,,,,,,,,,,,100,24.000144000864005,12,,,94.5583,32.4167,10^-9.42883,,,,,,0
300,1,286,Pseudomonas mendocina,"",bacteria,false,237601.42560855363,100,,,,,,,,,,,,,100,24.000144000864005,12,,,98.2,32.3333,10^-9.88506,,,,,,0
296,1,286,Pseudomonas fragi,"",bacteria,false,237601.42560855363,100,,,,,,,,,,,,,100,24.000144000864005,12,,,98.9917,31.8333,10^-10.9337,,,,,,0
1862323,1,286,Pseudomonas sp. UMC65,"",bacteria,false,217801.30680784083,100,,,,,,,,,,,,,100,22.000132000792004,11,,,99.4455,32.4545,10^-12.1679,,,,,,0
1608996,1,286,Pseudomonas helleri,"",bacteria,false,217801.30680784083,100,,,,,,,,,,,,,100,22.000132000792004,11,,,99.7182,32.2727,10^-12.4006,,,,,,0
317659,1,286,Pseudomonas syringae pv. coryli,"",bacteria,false,217801.30680784083,100,,,,,,,,,,,,,100,22.000132000792004,11,,,91.4818,32.1818,10^-11.1995,,,,,,0
