tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
1584,1,1578,Lactobacillus delbrueckii,"",bacteria,false,119.43004423388493,6.083225807450183,6.083225807450183,1.9360881802978245,10,,,99.0,150.0,10^-87.7728,0.12176,0.298251,,,-100,0.0,0,,,0,0,10^0,0.12176,0.298251,,,,0
1596,1,1578,Lactobacillus gasseri,"",bacteria,false,3.28173725498775,0.24090051007300053,,,,,,,,,,,,,0.24090051007300053,0.19360881802978247,1,,,83.3,30.0,10^-7.16178,0.12176,0.298251,,,,0
1604,1,1578,Lactobacillus amylovorus,"",bacteria,false,0.47295233622181315,0.24090051007300053,0.24090051007300053,0.19360881802978247,1,,,98.667,150.0,10^-87.0866,0.12176,0.298251,,,-100,0.0,0,,,0,0,10^0,0.12176,0.298251,,,,0
535,2,535,Chromobacterium,"",bacteria,false,751357.1010099797,99,-0.07535249457987954,1.9360881802978245,10,1,10,91.176,238.0,10^-83.9914,2.37433,5.81589,,,99,75.89465666767472,392,2,390,72.4426,217.571,10^-91.0719,0.137791,0.292935,,,"[536, 1778675]",0
536,1,535,Chromobacterium violaceum,"",bacteria,false,751357.1010099797,100,-100,0.0,0,,,0,0,10^0,0.974082,2.38601,,,100,75.89465666767472,392,2,390,72.4426,217.571,10^-91.0719,,,,,,0
1778675,1,535,Chromobacterium rhizoryzae,"",bacteria,false,14.588907411206065,100,100,1.9360881802978245,10,1,10,91.176,238.0,10^-83.9914,,,,,,,,,,,,,,,,,,0
45667,2,45667,Halobacillus,"",bacteria,false,561291.7684748212,97.2885765941122,-100,0.0,0,,,0,0,10^0,0.426161,1.04388,,,97.2885765941122,58.27625422696452,301,1,301,85.034,147.0,10^-79.0788,0.243521,0.596501,,,[195088],0
195088,1,45667,Halobacillus karajensis,"",bacteria,false,561291.7684748212,99,,,,,,,,,,,,,99,58.27625422696452,301,1,301,85.034,147.0,10^-79.0788,0.12176,0.298251,,,,0
2282523,2,2282523,Methylorubrum,"",bacteria,false,508886.2536296171,28.456188727833464,0.7342523505924002,12.778181989965642,66,,,95.843,136.703,10^-73.4501,4.56601,11.1844,,,28.456188727833464,185.09003003647203,956,1,921,96.3282,112.081,10^-71.6533,2.61785,6.41239,,,"[223967, 414703, 408, 29428]",1
223967,1,2282523,Methylorubrum populi,"",bacteria,false,508886.2536296171,99,0.5033209245662039,6.389090994982821,33,,,94.9751,147.5,10^-78.2882,2.86137,7.00889,,,99,180.63702722178704,933,1,921,96.5157,113.488,10^-72.7808,0.243521,0.596501,,,,0
414703,1,2282523,Methylorubrum salsuginis,"",bacteria,false,550.9369065228257,100,,,,,,,,,,,,,100,0.19360881802978247,1,,,91.8,49.0,10^-20.0701,,,,,,0
408,1,2282523,Methylorubrum extorquens,"",bacteria,false,42.05039082998944,1.2395895542168491,1.2395895542168491,6.389090994982821,33,,,96.6652,126.474,10^-68.8667,1.58288,3.87726,,,0.43846789696628946,2.9041322704467367,15,,,83.275,36.75,10^-9.96305,1.40024,3.42988,,,,1
29428,1,2282523,Methylorubrum rhodinum,"",bacteria,false,9.29046293125684,0.24090035981725644,,,,,,,,,,,,,0.24090035981725644,1.3552617262084772,7,,,93.3333,39.0,10^-16.9718,0.852322,2.08775,,,,0
407,2,407,Methylobacterium,"",bacteria,false,502241.61605778383,19.2238844578637,19.2238844578637,409.86986776904945,2117,8,1712,96.4325,993.973,10^-257.483,8.52322,20.8775,,,4.386791655721338,53.62964259424974,277,7,76,90.7327,54.6011,10^-21.4913,4.56601,11.1844,,,"[269660, 570505, 1811278, 489702, 2202826, 2202828, 2044878, 31998, 1736254, 1736244, 582667, 2135679, 1736250, 600331, 333297, 157278, 1761798, 1736385, 1096546, 1736265, 1176177, 1736253, 1010610, 582675, 1736260, 2202825, 2603893, 2587127, 2587064, 2067957, 1938755, 1736257, 1736245, 2708300, 2603889, 1101191, 2051553, 2603896, 1736386, 1736256, 1736259, 426117, 1730094, 2603900, 334852, 2202827, 2696060, 39956, 270351, 418223, 2584084, 2696058, 739141, 560405, 1692501, 409, 2603276, 91459, 1768765, 1479019]",0
269660,1,407,Methylobacterium brachiatum,"",bacteria,false,502241.61605778383,99,99,263.8888189745935,1363,3,1338,96.3517,1269.2,10^-301.187,0.730562,1.7895,,,3.4866367863936576,1.1616529081786948,6,,,99.3333,25.6667,10^-6.72489,0.12176,0.298251,,,,0
570505,1,407,Methylobacterium bullatum,"",bacteria,false,152546.34867128238,99,99,80.15405066432994,414,3,350,98.1087,782.229,10^-263.895,0.0608802,0.149125,,,,,,,,,,,,,,,,0
1811278,1,407,Methylobacterium sp. ALBL_085,"",bacteria,false,13026.697417398336,100,100,6.776308631042386,35,,,96.5427,143.84,10^-78.8171,,,,,,,,,,,,,,,,,,0
489702,1,407,Methylobacterium sp. RIB1-11,"",bacteria,false,9304.783869570241,100,100,4.840220450744561,25,,,99.2432,141.733,10^-82.7225,,,,,,,,,,,,,,,,,,0
2202826,1,407,Methylobacterium sp. 17Sr1-1,"",bacteria,false,6699.444386090574,100,100,3.4849587245360842,18,,,91.4215,106.75,10^-49.7985,,,,,,,,,,,,,,,,,,0
2202828,1,407,Methylobacterium sp. 17Sr1-43,"",bacteria,false,5518.762982867749,25.124906708802364,25.124906708802364,11.422920263757165,59,1,14,92.3281,161.651,10^-67.6824,0.18264,0.447376,,,0.890047765337132,0.38721763605956494,2,,,92.453,53.0,10^-19.4921,0.12176,0.298251,,,,0
2044878,1,407,Methylobacterium sp. V23,"",bacteria,false,3142.489725406346,100,,,,,,,,,,,,,100,7.163526267101951,37,2,24,90.4983,59.4286,10^-22.8535,,,,,,0
31998,1,407,Methylobacterium radiotolerans,"",bacteria,false,2360.9149198529913,7.2084215454654945,7.2084215454654945,17.037575986620855,88,1,10,95.9358,156.0,10^-77.423,0.913202,2.23688,,,-0.01875979608425988,0.5808264540893474,3,,,91.1,45.0,10^-19.4295,0.608802,1.49125,,,,0
1736254,1,407,Methylobacterium sp. Leaf104,"",bacteria,false,1953.4395590363774,100,,,,,,,,,,,,,100,4.4530028146849965,23,1,8,95.1436,53.0556,10^-25.3898,,,,,,0
1736244,1,407,Methylobacterium sp. Leaf88,"",bacteria,false,1443.8466305921052,100,,,,,,,,,,,,,100,3.291349906506302,17,1,10,90.4879,71.9286,10^-30.8051,,,,,,0
582667,1,407,Methylobacterium pseudosasicola,"",bacteria,false,1189.0501663699688,100,,,,,,,,,,,,,100,2.7105234524169544,14,1,14,93.023,86.0,10^-16.2668,,,,,,0
2135679,1,407,Methylobacterium sp. GV104,"",bacteria,false,764.3893926664085,100,,,,,,,,,,,,,100,1.7424793622680421,9,,,83.6298,55.7778,10^-19.8242,,,,,,0
1736250,1,407,Methylobacterium sp. Leaf94,"",bacteria,false,764.3893926664085,100,,,,,,,,,,,,,100,1.7424793622680421,9,,,90.28,49.4,10^-19.1823,,,,,,0
600331,1,407,Methylobacterium marchantiae,"",bacteria,false,744.3827095656194,100,100,0.38721763605956494,2,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0
333297,1,407,Methylobacterium adhaesivum,"",bacteria,false,744.3827095656194,100,100,0.38721763605956494,2,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0
157278,1,407,uncultured Methylobacterium sp.,"",bacteria,false,744.3827095656194,100,100,0.38721763605956494,2,,,100.0,122.0,10^-70.7079,,,,,,,,,,,,,,,,,,0
1761798,1,407,Methylobacterium sp. 190mf,"",bacteria,false,679.4572379256965,100,,,,,,,,,,,,,100,1.5488705442382598,8,,,80.275,49.5,10^-16.8008,,,,,,0
1736385,1,407,Methylobacterium sp. Leaf465,"",bacteria,false,679.4572379256965,100,,,,,,,,,,,,,100,1.5488705442382598,8,,,96.35,39.6667,10^-14.3265,,,,,,0
1096546,1,407,Methylobacterium sp. GXF4,"",bacteria,false,679.4572379256965,100,,,,,,,,,,,,,100,1.5488705442382598,8,,,85.0,50.0,10^-18.183,,,,,,0
1736265,1,407,Methylobacterium sp. Leaf125,"",bacteria,false,594.5250831849844,100,,,,,,,,,,,,,100,1.3552617262084772,7,,,94.275,64.5,10^-35.055,,,,,,0
1176177,1,407,Methylobacterium brachythecii,"",bacteria,false,542.0556642642339,100,100,0.19360881802978247,1,,,98.667,150.0,10^-87.0866,,,,,100,0.38721763605956494,2,,,92.9,42.0,10^-19.5436,,,,,,0
1736253,1,407,Methylobacterium sp. Leaf102,"",bacteria,false,509.5929284442724,100,,,,,,,,,,,,,100,1.1616529081786948,6,1,6,98.387,62.0,10^-23.5229,,,,,,0
1010610,1,407,Methylobacterium gnaphalii,"",bacteria,false,509.5929284442724,100,,,,,,,,,,,,,100,1.1616529081786948,6,,,68.3,47.0,10^-8.97826,,,,,,0
582675,1,407,Methylobacterium gossipiicola,"",bacteria,false,509.5929284442724,100,,,,,,,,,,,,,100,1.1616529081786948,6,,,78.5833,49.0,10^-17.0719,,,,,,0
1736260,1,407,Methylobacterium sp. Leaf117,"",bacteria,false,391.47705900848763,24.259428952662976,,,,,,,,,,,,,24.259428952662976,3.6785675425658666,19,,,99.4545,49.1818,10^-19.5545,0.0608802,0.149125,,,,0
2202825,1,407,Methylobacterium durans,"",bacteria,false,388.5628557064194,8.030667573242578,8.030667573242578,2.516914634387172,13,,,93.2274,148.889,10^-75.3486,0.12176,0.298251,,,,,,,,,,,,,,,,0
2603893,1,407,Methylobacterium sp. WL69,"",bacteria,false,339.72861896284826,100,,,,,,,,,,,,,100,0.7744352721191299,4,,,92.1,41.0,10^-12.8154,,,,,,0
2587127,1,407,Methylobacterium sp. RAS18,"",bacteria,false,339.72861896284826,100,,,,,,,,,,,,,100,0.7744352721191299,4,,,78.15,48.0,10^-15.457,,,,,,0
2587064,1,407,Methylobacterium sp. R2-1,"",bacteria,false,339.72861896284826,100,,,,,,,,,,,,,100,0.7744352721191299,4,,,74.4667,48.0,10^-15.2422,,,,,,0
2067957,1,407,Methylobacterium sp. DM1,"",bacteria,false,339.72861896284826,100,-100,0.0,0,,,0,0,10^0,0.243521,0.596501,,,100,0.7744352721191299,4,,,87.8,49.0,10^-17.3747,,,,,,0
1938755,1,407,Methylobacterium sp. B4,"",bacteria,false,339.72861896284826,100,,,,,,,,,,,,,100,0.7744352721191299,4,,,100.0,45.25,10^-19.2224,,,,,,0
1736257,1,407,Methylobacterium sp. Leaf111,"",bacteria,false,339.72861896284826,100,,,,,,,,,,,,,100,0.7744352721191299,4,,,96.0,48.0,10^-20.5219,,,,,,0
1736245,1,407,Methylobacterium sp. Leaf89,"",bacteria,false,339.72861896284826,100,,,,,,,,,,,,,100,0.7744352721191299,4,,,96.35,45.25,10^-17.7825,,,,,,0
2708300,1,407,Methylobacterium sp. BTF04,"",bacteria,false,254.7964642221362,100,,,,,,,,,,,,,100,0.5808264540893474,3,,,95.958,69.3333,10^-43.0302,,,,,,0
2603889,1,407,Methylobacterium sp. WL116,"",bacteria,false,254.7964642221362,100,,,,,,,,,,,,,100,0.5808264540893474,3,,,93.9,49.0,10^-14.7167,,,,,,0
1101191,1,407,Methylobacterium sp. 10,"",bacteria,false,254.7964642221362,100,,,,,,,,,,,,,100,0.5808264540893474,3,,,95.5,22.0,10^-3.36653,,,,,,0
2051553,1,407,Methylobacterium currus,"",bacteria,false,226.41240547246343,6.083225807450183,6.083225807450183,1.9360881802978245,10,,,95.4885,59.5,10^-24.0275,0.12176,0.298251,,,,,,,,,,,,,,,,0
2603896,1,407,Methylobacterium sp. WL19,"",bacteria,false,169.86430948142413,100,,,,,,,,,,,,,100,0.38721763605956494,2,,,98.0,49.0,10^-22.7986,,,,,,0
1736386,1,407,Methylobacterium sp. Leaf466,"",bacteria,false,169.86430948142413,100,,,,,,,,,,,,,100,0.38721763605956494,2,,,98.0,50.0,10^-24.8137,,,,,,0
1736256,1,407,Methylobacterium sp. Leaf108,"",bacteria,false,169.86430948142413,100,,,,,,,,,,,,,100,0.38721763605956494,2,,,98.0,50.0,10^-24.4698,,,,,,0
1736259,1,407,Methylobacterium sp. Leaf113,"",bacteria,false,154.6241200639598,15.17133690767738,,,,,,,,,,,,,15.17133690767738,2.3233058163573896,12,,,92.9333,49.3333,10^-20.8466,0.0608802,0.149125,,,,0
426117,1,407,Methylobacterium sp. 4-46,"",bacteria,false,142.47280495552286,4.78493129692192,4.78493129692192,1.5488705442382598,8,,,84.5373,92.0,10^-30.5745,0.12176,0.298251,,,,,,,,,,,,,,,,0
1730094,1,407,Methylobacterium sp. GXS13,"",bacteria,false,103.20735265896424,8.679814828506709,,,,,,,,,,,,,8.679814828506709,2.7105234524169544,14,1,14,79.487,78.0,10^-39.5272,0.12176,0.298251,,,,0
2603900,1,407,Methylobacterium sp. WL7,"",bacteria,false,84.93215474071206,100,,,,,,,,,,,,,100,0.19360881802978247,1,,,70.8,48.0,10^-10.9208,,,,,,0
334852,1,407,Methylobacterium oryzae,"",bacteria,false,84.1757866716079,2.5129184398149245,2.5129184398149245,1.7424793622680421,9,,,95.619,150.0,10^-80.8129,0.243521,0.596501,,,-100,0.0,0,,,0,0,10^0,0.18264,0.447376,,,,0
2202827,1,407,Methylobacterium terrae,"",bacteria,false,77.86176414980623,3.4866367863936576,3.4866367863936576,1.1616529081786948,6,,,94.1783,105.0,10^-48.8521,0.12176,0.298251,,,,,,,,,,,,,,,,0
2696060,1,407,Methylobacterium sp. CLZ,"",bacteria,false,65.1586254286462,2.188344268053633,2.188344268053633,1.5488705442382598,8,,,91.6582,136.0,10^-64.8984,0.243521,0.596501,,,,,,,,,,,,,,,,0
39956,1,407,Methylobacterium mesophilicum,"",bacteria,false,45.207278556517814,1.2146246272404229,1.2146246272404229,1.9360881802978245,10,,,92.1789,121.143,10^-58.1818,0.487041,1.193,,,-100,0.0,0,,,0,0,10^0,0.0608802,0.149125,,,,0
270351,1,407,Methylobacterium aquaticum,"",bacteria,false,30.028793414891936,0.4745944767232639,0.4745944767232639,3.291349906506302,17,,,90.2508,116.0,10^-51.3707,1.522,3.72813,,,-100,0.0,0,,,0,0,10^0,0.365281,0.894752,,,,0
418223,1,407,Methylobacterium phyllosphaerae,"",bacteria,false,19.876082271914434,0.8900476424514221,0.8900476424514221,1.1616529081786948,6,,,97.3333,150.0,10^-84.3419,0.365281,0.894752,,,,,,,,,,,,,,,,0
2584084,1,407,Methylobacterium symbioticum,"",bacteria,false,16.255830960936635,4.784945999122413,,,,,,,,,,,,,4.784945999122413,0.7744352721191299,4,,,94.8,48.0,10^-20.5126,0.0608802,0.149125,,,,0
2696058,1,407,Methylobacterium sp. NI91,"",bacteria,false,9.938053615102994,0.8900487600795469,0.8900487600795469,0.5808264540893474,3,,,96.667,150.0,10^-82.9695,0.18264,0.447376,,,,,,,,,,,,,,,,0
739141,1,407,Methylobacterium sp. XJLW,"",bacteria,false,9.095025772617397,0.3490917721198531,0.3490917721198531,1.3552617262084772,7,,,95.3332,150.0,10^-80.2248,0.730562,1.7895,,,,,,,,,,,,,,,,0
560405,1,407,Methylobacterium dankookense,"",bacteria,false,7.43442499197767,2.188342275865395,,,,,,,,,,,,,2.188342275865395,0.7744352721191299,4,,,81.3,41.0,10^-9.43356,0.12176,0.298251,,,,0
1692501,1,407,Methylobacterium sp. ARG-1,"",bacteria,false,3.9218144899752003,1.5391950206012635,,,,,,,,,,,,,1.5391950206012635,0.5808264540893474,3,,,100.0,49.0,10^-27.767,0.12176,0.298251,,,,0
409,1,407,Methylobacterium sp.,"",bacteria,false,3.9218144899752003,1.5391950206012635,,,,,,,,,,,,,1.5391950206012635,0.5808264540893474,3,,,98.0,50.0,10^-24.6757,0.12176,0.298251,,,,0
2603276,1,407,Methylobacterium sp. WL1,"",bacteria,false,3.5864430342611366,0.2409004795633947,0.2409004795633947,0.7744352721191299,4,,,95.734,112.0,10^-58.1104,0.487041,1.193,,,,,,,,,,,,,,,,0
91459,1,407,Methylobacterium sp. B1,"",bacteria,false,0.7767613569927778,0.4572834395666396,,,,,,,,,,,,,0.4572834395666396,0.38721763605956494,2,,,98.0,49.0,10^-24.752,0.18264,0.447376,,,,0
1768765,1,407,Methylobacterium sp. CCH5-D2,"",bacteria,false,0.2046019939863655,0.24090051007300053,,,,,,,,,,,,,0.24090051007300053,0.19360881802978247,1,,,79.6,49.0,10^-17.6421,0.12176,0.298251,,,,0
1479019,1,407,Methylobacterium sp. C1,"",bacteria,false,-1.1652217280950434,-0.04472437221650608,-0.04472437221650608,1.3552617262084772,7,,,91.4583,115.0,10^-54.9724,1.522,3.72813,,,,,,,,,,,,,,,,0
165779,2,165779,Anaerococcus,"",bacteria,false,501145.7695653162,76.00554855756445,76.00554855756445,79.76683302827037,412,5,407,92.7112,672.833,10^-235.129,0.426161,1.04388,,,7.340957844532691,36.97928424368845,191,1,173,79.6999,94.296,10^-42.9322,1.94816,4.77201,,,"[33034, 1870984, 33036, 293428, 938293, 1755241, 33029]",1
33034,1,165779,Anaerococcus prevotii,"",bacteria,false,501145.7695653162,99,99,66.60143340224516,344,4,343,93.4521,755.034,10^-265.007,0.12176,0.298251,,,-100,0.0,0,,,0,0,10^0,0.0608802,0.149125,,,,1
1870984,1,165779,Anaerococcus mediterraneensis,"",bacteria,false,20408.7207585488,21.013646230208572,21.013646230208572,12.778181989965642,66,1,64,88.9222,305.92,10^-100.026,0.243521,0.596501,,,,,,,,,,,,,,,,0
33036,1,165779,Anaerococcus tetradius,"",bacteria,false,10944.81955155783,44.512771827136575,,,,,,,,,,,,,44.512771827136575,33.49432551915236,173,1,173,78.571,98.0,10^-44.4389,0.304401,0.745627,,,,0
293428,1,165779,uncultured Anaerococcus sp.,"",bacteria,false,2943.068883987058,100,100,0.38721763605956494,2,,,100.0,146.0,10^-87.0984,,,,,,,,,,,,,,,,,,0
938293,1,165779,Anaerococcus provencensis,"",bacteria,false,142.12741714864342,100,,,,,,,,,,,,,100,0.19360881802978247,1,,,87.8,49.0,10^-21.7399,,,,,,0
1755241,1,165779,Anaerococcus nagyae,"",bacteria,false,18.444067720299564,0.9982412039045386,,,,,,,,,,,,,0.9982412039045386,2.516914634387172,13,,,93.674,54.8571,10^-27.4051,0.730562,1.7895,,,,0
33029,1,165779,Anaerococcus hydrogenalis,"",bacteria,false,12.440937420237306,2.188342275865395,,,,,,,,,,,,,2.188342275865395,0.7744352721191299,4,,,91.65,42.0,10^-21.2393,0.12176,0.298251,,,,0
89966,2,89966,Hymenobacter,"",bacteria,false,460257.7416162386,51.090825045474304,51.090825045474304,115.19724672772057,595,5,534,91.2121,2203.94,10^-258.697,0.913202,2.23688,,,4.611829622388051,11.229311445727383,58,2,18,87.4817,52.6923,10^-24.3232,0.913202,2.23688,,,"[1411621, 1446467, 1892552, 2735321, 2724192, 1867102, 1356852, 2675878, 2714932, 2502781, 2795026, 2763505, 2025506, 2606448, 1850093, 2791026, 1524095, 1484118, 2596915, 2496028, 89968, 2697562, 1484116]",0
1411621,1,89966,Hymenobacter sedentarius,"",bacteria,false,460257.7416162386,99,99,90.99614447399776,470,2,458,89.8954,2712.09,10^-298.234,0.12176,0.298251,,,,,,,,,,,,,,,,0
1446467,1,89966,Hymenobacter swuensis,"",bacteria,false,58360.64207040205,100,100,11.422920263757165,59,1,58,99.2793,273.902,10^-136.637,,,,,,,,,,,,,,,,,,0
1892552,1,89966,Hymenobacter daeguensis,"",bacteria,false,10880.797674142754,100,100,2.129696998327607,11,,,98.3333,150.0,10^-86.4004,,,,,,,,,,,,,,,,,,0
2735321,1,89966,Hymenobacter sp. TS19,"",bacteria,false,7913.307399376549,100,100,1.5488705442382598,8,,,96.2104,147.714,10^-80.6237,,,,,,,,,,,,,,,,,,0
2724192,1,89966,Hymenobacter russus,"",bacteria,false,7913.307399376549,100,100,1.5488705442382598,8,1,8,84.783,184.0,10^-43.3862,,,,,,,,,,,,,,,,,,0
1867102,1,89966,Hymenobacter sp. 16F3Y,"",bacteria,false,5934.980549532413,100,100,1.1616529081786948,6,,,99.3333,228.75,10^-118.239,,,,,,,,,,,,,,,,,,0
1356852,1,89966,Hymenobacter sp. APR13,"",bacteria,false,2007.7571254749064,11.276403849563234,11.276403849563234,3.4849587245360842,18,1,10,91.5428,187.833,10^-69.7905,0.12176,0.298251,,,,,,,,,,,,,,,,0
2675878,1,89966,Hymenobacter sp. BRD128,"",bacteria,false,1978.3268498441373,100,100,0.38721763605956494,2,,,99.6665,150.0,10^-89.1452,,,,,,,,,,,,,,,,,,0
2714932,1,89966,Hymenobacter sp. HDW8,"",bacteria,false,1078.4525131365974,100,100,0.19360881802978247,1,,,99.333,150.0,10^-88.459,,,,,100,0.19360881802978247,1,,,83.7,49.0,10^-17.6364,,,,,,0
2502781,1,89966,Hymenobacter jejuensis,"",bacteria,false,989.1634249220687,100,100,0.19360881802978247,1,,,83.74,123.0,10^-43.9431,,,,,,,,,,,,,,,,,,0
2795026,1,89966,Hymenobacter sp. BT442,"",bacteria,false,892.8908821452884,100,,,,,,,,,,,,,100,1.9360881802978245,10,,,88.175,38.75,10^-14.4736,,,,,,0
2763505,1,89966,Hymenobacter sp. BT190,"",bacteria,false,892.8908821452884,100,,,,,,,,,,,,,100,1.9360881802978245,10,1,10,91.667,84.0,10^-53.2941,,,,,,0
2025506,1,89966,Hymenobacter persicinus,"",bacteria,false,714.3127057162309,100,,,,,,,,,,,,,100,1.5488705442382598,8,1,8,90.164,61.0,10^-34.857,,,,,,0
