tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
5052,2,5052,Aspergillus,"",eukaryota,false,638062.3090996568,64.20314167820555,54.08869018120416,146.2839475057991,4785,53,1184,89.598,135.587,10^-52.9319,1.09584,2.68426,,,64.20314167820555,395.04308666038366,12922,224,4571,80.5149,55.1492,10^-20.5896,2.49609,6.11414,,,"[41413, 573508, 396024, 33178, 5066, 5059, 306088, 1287682, 1220188, 162425, 209559, 1340029, 746128, 138278, 5057, 41068, 5061, 51019, 301854, 41047, 1245748, 1810919, 1960876, 2582783, 132259, 1069201, 454130, 5068, 41066, 1506151, 41062, 319626, 293939, 482145, 319631, 41067, 340414, 487661, 5062, 41058, 487660, 1194566, 288669, 979771, 340412, 1226010, 41984, 656917, 5053, 36630, 2070753, 138285, 319627, 1405805, 1034304, 41959, 5067, 1232676, 41061, 2508778, 986946, 1196635, 61420, 656916, 446911, 1873369, 1695224, 1191711, 1034303, 319630, 105351, 91492, 109264, 1825620, 1341132, 36643, 1191702, 1915371, 469277, 46472, 657443, 40993, 319629, 75750, 308745, 469283, 34381, 40382, 5054, 947377]",5
41413,1,5052,Aspergillus glaucus,"",eukaryota,false,638062.3090996568,99,99,55.76215679217921,1824,19,451,88.7885,126.704,10^-45.285,0.18264,0.447376,,,99,53.40816223461463,1747,37,761,79.7977,58.0882,10^-21.5825,0.12176,0.298251,,,,0
573508,1,5052,Aspergillus cristatus,"",eukaryota,false,539384.7097369139,100,100,0.8559980209325756,28,1,18,94.3433,293.462,10^-126.122,,,,,99,84.132376914516,2752,48,919,80.2884,55.7571,10^-20.8356,0.18264,0.447376,,,,0
396024,1,5052,Aspergillus ruber,"",eukaryota,false,263491.06538152706,99,,,,,,,,,,,,,99,41.45476129944902,1356,30,606,80.7284,55.9277,10^-21.5681,0.0608802,0.149125,,,,0
33178,1,5052,Aspergillus terreus,"",eukaryota,false,83290.24363877639,100,100,2.843136283811769,93,2,34,86.9776,113.714,10^-34.4127,,,,,100,10.577689830095398,346,7,124,79.0206,53.5514,10^-19.2463,,,,,,1
5066,1,5052,Aspergillus wentii,"",eukaryota,false,78590.74371118392,63.86057849700959,,,,,,,,,,,,,63.86057849700959,19.168241397311604,627,11,218,82.3394,56.9135,10^-23.7867,0.12176,0.298251,,,,0
5059,1,5052,Aspergillus flavus,"",eukaryota,false,71375.04180142927,100,100,5.5028444202808435,180,2,36,89.3851,119.018,10^-41.8987,,,,,100,6.4811278727752155,212,5,86,79.36,56.918,10^-22.3081,,,,,,1
306088,1,5052,Aspergillus steynii,"",eukaryota,false,69162.23579607351,100,100,4.5857036835673695,150,,,90.0055,77.55,10^-28.7098,,,,,100,6.909126883241503,226,2,32,85.0396,42.9701,10^-14.9904,,,,,,0
1287682,1,5052,Aspergillus felis,"",eukaryota,false,63620.68482389455,100,100,7.153697746365096,234,3,143,91.2233,280.506,10^-138.591,,,,,100,3.8825624520870394,127,1,26,74.38,44.5455,10^-12.0089,,,,,,0
1220188,1,5052,Aspergillus tanneri,"",eukaryota,false,48135.03094163793,100,100,2.4762799891263794,81,,,88.3612,85.48,10^-29.0132,,,,,100,5.411130346609496,177,2,56,69.327,62.8036,10^-15.4971,,,,,,0
162425,1,5052,Aspergillus nidulans,"",eukaryota,false,45595.68591686797,100,6.35689985863002,3.0265644311544637,99,2,30,90.97,156.0,10^-62.9147,0.18264,0.447376,,,100,6.9396982411319525,227,6,126,78.2866,60.6,10^-23.898,,,,,,1
209559,1,5052,Aspergillus alliaceus,"",eukaryota,false,43760.39609037504,100,100,4.860845904581412,159,2,38,89.6502,105.488,10^-34.9019,,,,,100,2.7208508522499724,89,,,80.35,48.8846,10^-14.9082,,,,,,0
1340029,1,5052,Aspergillus eucalypticola,"",eukaryota,false,43546.72123054668,100,100,1.7731387576460496,58,1,26,86.5866,148.529,10^-41.1635,,,,,100,5.288844915047699,173,2,88,82.2394,58.6596,10^-24.8997,,,,,,0
746128,1,5052,Aspergillus fumigatus,"",eukaryota,false,43545.391845468796,100,100,1.192282957727516,39,,,91.9499,112.727,10^-52.4386,,,,,100,5.777986641294885,189,3,46,83.2581,43.2754,10^-15.2568,,,,,,1
138278,1,5052,Aspergillus ochraceoroseus,"",eukaryota,false,37096.48949458346,100,,,,,,,,,,,,,100,5.777986641294885,189,3,113,76.4471,82.5082,10^-36.2949,,,,,,0
5057,1,5052,Aspergillus clavatus,"",eukaryota,false,35571.92733617199,100,100,1.895424189207846,62,,,88.7963,101.68,10^-40.4547,,,,,100,3.943705167867938,129,2,26,80.4971,54.4681,10^-17.684,,,,,,0
41068,1,5052,Aspergillus campestris,"",eukaryota,false,34669.83803808028,100,100,4.92198862036231,161,1,12,90.6968,100.326,10^-40.6605,,,,,20.297180206841634,6.175414293870724,202,1,55,92.3295,50.493,10^-24.3791,0.12176,0.298251,,,,0
5061,1,5052,Aspergillus niger,"",eukaryota,false,32268.650216944377,100,100,5.0137026940336575,164,1,24,88.7858,111.936,10^-42.0986,,,,,16.19709566188465,4.952559978252759,162,2,38,86.7613,44.0167,10^-17.2681,0.12176,0.298251,,,,1
51019,1,5052,Aspergillus heteromorphus,"",eukaryota,false,31517.67079295798,100,8.611948878659751,4.035419241539285,132,1,16,86.7036,112.273,10^-35.3692,0.18264,0.447376,,,100,4.616275041457818,151,3,63,81.3823,52.5833,10^-20.0903,,,,,,0
301854,1,5052,Aspergillus ibericus,"",eukaryota,false,30078.809884908005,100,100,3.0571357890449127,100,,,88.8585,75.4483,10^-26.2271,,,,,100,2.10942369444099,69,2,22,72.7749,45.0,10^-16.1829,,,,,,0
41047,1,5052,Aspergillus thermomutatus,"",eukaryota,false,25880.396848048098,100,100,1.192282957727516,39,,,90.5475,70.7273,10^-26.1712,,,,,100,3.0265644311544637,99,1,31,83.5337,43.36,10^-14.8334,,,,,,0
1245748,1,5052,Aspergillus turcosus,"",eukaryota,false,25123.5484407761,100,,,,,,,,,,,,,100,3.9131338099774884,128,2,58,82.4111,46.5,10^-17.5939,,,,,,0
1810919,1,5052,Aspergillus mulundensis,"",eukaryota,false,23391.958347925756,100,100,1.7119960418651512,56,,,85.5879,97.1875,10^-33.7357,,,,,100,2.2011377681123374,72,1,12,84.0338,53.5,10^-16.6914,,,,,,0
1960876,1,5052,Aspergillus sp. HF37,"",eukaryota,false,22768.21577445334,100,,,,,,,,,,,,,100,3.546277515292099,116,1,18,80.3218,53.7368,10^-20.3986,,,,,,0
2582783,1,5052,Aspergillus nanangensis,"",eukaryota,false,22571.938052259775,100,,,,,,,,,,,,,100,3.5157061574016497,115,2,32,77.491,44.1053,10^-13.8219,,,,,,0
132259,1,5052,Aspergillus pseudotamarii,"",eukaryota,false,22184.700148184227,100,100,2.3234231996741337,76,1,20,87.6665,125.8,10^-42.7638,,,,,100,1.4979965366320074,49,2,16,73.3528,59.1379,10^-20.3091,,,,,,0
1069201,1,5052,Aspergillus luchuensis,"",eukaryota,false,21839.24883963419,100,100,0.3362849367949404,11,,,94.1667,150.0,10^-77.8231,,,,,100,3.118278504825811,102,,,89.4538,42.9565,10^-17.5491,,,,,,0
454130,1,5052,Aspergillus calidoustus,"",eukaryota,false,18584.54110507243,100,100,0.061142715780898256,2,,,90.0705,141.0,10^-64.4694,,,,,100,2.843136283811769,93,2,30,76.3122,53.6429,10^-19.7329,,,,,,0
5068,1,5052,Aspergillus tubingensis,"",eukaryota,false,18092.459848699546,100,100,1.7119960418651512,56,,,90.0961,112.765,10^-48.9345,,,,,100,1.3757111050702109,45,,,87.7611,46.4444,10^-16.4446,,,,,,0
41066,1,5052,Aspergillus ellipticus,"",eukaryota,false,18057.55044180782,100,,,,,,,,,,,,,100,2.8125649259213197,92,3,66,84.2106,62.88,10^-29.1377,,,,,,0
1506151,1,5052,Aspergillus pseudonomius,"",eukaryota,false,17190.426010304756,100,100,0.2751422210140422,9,,,89.5952,74.2,10^-26.3654,,,,,100,2.4457086312359304,80,1,28,87.0805,52.1364,10^-21.1117,,,,,,0
41062,1,5052,Aspergillus leporis,"",eukaryota,false,17076.161830840003,100,,,,,,,,,,,,,100,2.659708136469074,87,1,28,84.4489,44.96,10^-16.823,,,,,,0
319626,1,5052,Aspergillus homomorphus,"",eukaryota,false,16345.347244812401,100,1.6417955272873608,0.6114271578089826,20,,,89.6676,65.5556,10^-22.3504,0.12176,0.298251,,,100,2.5374227049072777,83,3,70,77.8579,65.5714,10^-27.4057,,,,,,0
293939,1,5052,Aspergillus lentulus,"",eukaryota,false,15712.946859593067,100,100,1.2534256735084144,41,,,90.4569,78.1818,10^-28.2713,,,,,30.342487735573307,4.5857036835673695,150,1,14,83.4534,46.8478,10^-14.2247,0.0608802,0.149125,,,,0
482145,1,5052,Aspergillus taichungensis,"",eukaryota,false,15702.217775485064,100,,,,,,,,,,,,,100,2.4457086312359304,80,,,88.7615,41.4615,10^-16.3454,,,,,,0
319631,1,5052,Aspergillus costaricensis,"",eukaryota,false,15641.704657246873,100,100,0.6419985156994317,21,,,86.8684,124.571,10^-49.1488,,,,,100,1.895424189207846,62,2,62,68.252,92.0,10^-40.6011,,,,,,0
41067,1,5052,Aspergillus candidus,"",eukaryota,false,15635.184815221246,100,6.1519078122003155,0.9782834524943721,32,,,88.9377,97.3,10^-38.2351,0.0608802,0.149125,,,100,2.384565915455032,78,1,24,77.6444,53.6667,10^-16.5055,,,,,,0
340414,1,5052,Aspergillus fumigatiaffinis,"",eukaryota,false,15113.384608904373,100,,,,,,,,,,,,,100,2.353994557564583,77,1,16,80.2429,56.8,10^-20.178,,,,,,0
487661,1,5052,Aspergillus aculeatinus,"",eukaryota,false,15043.450663498767,100,100,1.0394261682752703,34,1,24,93.6246,194.6,10^-89.4639,,,,,100,1.4674251787415582,48,2,38,94.0255,62.9333,10^-30.5884,,,,,,0
5062,1,5052,Aspergillus oryzae,"",eukaryota,false,14866.014595640037,100,100,0.24457086312359302,8,,,87.8763,131.0,10^-55.8136,,,,,100,2.10942369444099,69,,,82.7087,42.6087,10^-12.5121,,,,,,0
41058,1,5052,Aspergillus sojae,"",eukaryota,false,14551.369407125883,100,100,2.6902794943595234,88,2,36,89.355,135.682,10^-44.3295,,,,,,,,,,,,,,,,,,0
487660,1,5052,Aspergillus sclerotiicarbonarius,"",eukaryota,false,13739.44055354943,100,,,,,,,,,,,,,100,2.139995052331439,70,2,32,76.181,64.619,10^-26.3424,,,,,,0
1194566,1,5052,Aspergillus hiratsukae,"",eukaryota,false,13543.162831355867,100,,,,,,,,,,,,,100,2.10942369444099,69,1,28,83.0699,56.5789,10^-23.3779,,,,,,0
288669,1,5052,Aspergillus vadensis,"",eukaryota,false,13122.344905466485,100,100,1.192282957727516,39,1,9,87.579,86.4615,10^-22.7475,,,,,100,1.0394261682752703,34,1,12,74.831,54.3,10^-15.6462,,,,,,0
979771,1,5052,Aspergillus saccharolyticus,"",eukaryota,false,12378.905480595586,100,100,1.3451397471797617,44,,,90.4549,69.6,10^-25.2857,,,,,100,0.7948553051516773,26,1,10,78.964,54.5556,10^-18.1212,,,,,,0
340412,1,5052,Aspergillus novofumigatus,"",eukaryota,false,12050.917271501177,100,100,1.4674251787415582,48,,,88.4963,89.0667,10^-32.5525,,,,,14.454559730277934,4.432846894115124,145,1,76,73.0781,84.0192,10^-28.6418,0.12176,0.298251,,,,0
1226010,1,5052,Aspergillus bertholletiae,"",eukaryota,false,11776.663331613796,100,,,,,,,,,,,,,100,1.8342814734269477,60,2,40,77.5635,76.3077,10^-32.4788,,,,,,0
41984,1,5052,Aspergillus tamarii,"",eukaryota,false,11776.663331613796,100,,,,,,,,,,,,,100,1.8342814734269477,60,,,74.1429,45.6429,10^-11.914,,,,,,0
656917,1,5052,Aspergillus minisclerotigenes,"",eukaryota,false,10991.552442839544,100,,,,,,,,,,,,,100,1.7119960418651512,56,1,34,73.4794,43.375,10^-17.5342,,,,,,0
5053,1,5052,Aspergillus aculeatus,"",eukaryota,false,10643.32723251156,100,100,1.3145683892893125,43,1,16,88.0107,107.25,10^-34.0873,,,,,100,0.5502844420280844,18,,,76.36,49.0,10^-13.4748,,,,,,0
36630,1,5052,Aspergillus fischeri,"",eukaryota,false,10534.037727648729,100,4.306850481509399,1.4062824629606598,46,1,14,92.8105,97.6364,10^-35.6414,0.12176,0.298251,,,100,1.5897106103033547,52,1,20,78.3421,73.2857,10^-29.1016,,,,,,0
2070753,1,5052,Aspergillus sclerotialis,"",eukaryota,false,9357.26833595087,15.42835399797952,,,,,,,,,,,,,15.42835399797952,9.44654958814878,309,6,132,78.7952,58.02,10^-22.0123,0.243521,0.596501,,,,0
138285,1,5052,Aspergillus coremiiformis,"",eukaryota,false,9028.77522090391,100,,,,,,,,,,,,,100,1.4062824629606598,46,1,18,82.3231,36.9231,10^-11.4392,,,,,,0
319627,1,5052,Aspergillus sclerotioniger,"",eukaryota,false,8235.105636219014,100,9.636960389953478,2.9959930732640148,98,1,18,87.5206,103.871,10^-29.7593,0.12176,0.298251,,,100,1.0394261682752703,34,1,14,86.48,57.2727,10^-27.2842,,,,,,0
1405805,1,5052,Aspergillus pseudoglaucus,"",eukaryota,false,7706.513587122314,21.32220134308088,21.32220134308088,6.4811278727752155,212,8,160,94.5622,246.181,10^-111.743,0.12176,0.298251,,,3.2818293452701544,1.1005688840561687,36,2,25,92.6789,71.6429,10^-36.6937,0.12176,0.298251,,,,0
1034304,1,5052,Aspergillus transmontanensis,"",eukaryota,false,7262.275721161841,100,,,,,,,,,,,,,100,1.1311402419466177,37,1,12,64.2826,75.6,10^-26.2543,,,,,,0
41959,1,5052,Aspergillus penicillioides,"",eukaryota,false,7110.3282330274205,100,100,1.3145683892893125,43,1,31,99.4447,221.25,10^-113.376,,,,,,,,,,,,,,,,,,0
5067,1,5052,Aspergillus parasiticus,"",eukaryota,false,7065.997998968279,100,,,,,,,,,,,,,100,1.1005688840561687,36,1,24,71.9207,58.7143,10^-19.986,,,,,,0
1232676,1,5052,Aspergillus indologenus,"",eukaryota,false,6869.720276774715,100,,,,,,,,,,,,,100,1.0699975261657195,35,1,16,88.7182,39.8,10^-15.9055,,,,,,0
41061,1,5052,Aspergillus nomiae,"",eukaryota,false,6611.600051265068,100,100,0.061142715780898256,2,,,90.5905,66.5,10^-23.9799,,,,,100,0.9782834524943721,32,,,89.0091,43.9091,10^-16.758,,,,,,0
2508778,1,5052,Aspergillus burnettii,"",eukaryota,false,6280.887110194025,100,,,,,,,,,,,,,100,0.9782834524943721,32,1,20,69.1314,67.5714,10^-16.4433,,,,,,0
986946,1,5052,Aspergillus novoparasiticus,"",eukaryota,false,6084.609388000462,100,,,,,,,,,,,,,100,0.947712094603923,31,,,84.82,42.7,10^-15.1942,,,,,,0
1196635,1,5052,Aspergillus neoniger,"",eukaryota,false,5952.832939278771,100,100,1.1005688840561687,36,,,89.4658,116.692,10^-49.3691,,,,,,,,,,,,,,,,,,0
